"","id","task","step","condition","known","p","item_selection","action","feedback","immediate_score","total_score","task_sec"
"6188",90,3,8,"hh",0,0.8,"[[ef]e]","E","NA",9,28,154.374
"6189",90,3,9,"hh",0,0.8,"[[ef]e]-b","F","1",0,28,158.508
"6190",90,3,10,"hh",0,0.8,"[[[ef]e]b]","E","NA",27,55,166.752
"6191",90,4,1,"hh",0,0.8,"e-f","F","0",0,0,173.56
"6192",90,4,2,"hh",0,0.8,"d-f","F","1",0,0,176.332
"6193",90,4,3,"hh",0,0.8,"[df]-f","F","1",0,0,182.028
"6194",90,4,4,"hh",0,0.8,"[[df]f]-[df]","F","1",0,0,191.972
"6195",90,4,5,"hh",0,0.8,"[[[df]f][df]]-[[df]f]","F","0",0,0,193.894
"6196",90,4,6,"hh",0,0.8,"[[[df]f][df]]","E","NA",27,27,202.65
"6197",90,4,7,"hh",0,0.8,"[[[df]f][df]]-[df]","F","1",0,27,205.79
"6198",90,4,8,"hh",0,0.8,"[[[[df]f][df]][df]]","E","NA",81,108,207.663
"6199",90,4,9,"hh",0,0.8,"[[[[df]f][df]][df]]-[[[df]f][df]]","F","1",0,108,210.116
"6200",90,4,10,"hh",0,0.8,"[[[[[df]f][df]][df]][[[df]f][df]]]","E","NA",243,351,211.877
"6201",90,5,1,"hh",0,0.8,"e-f","F","1",0,0,219.048
"6202",90,5,2,"hh",0,0.8,"[ef]-f","F","1",0,0,221.915
"6203",90,5,3,"hh",0,0.8,"[[ef]f]-[ef]","F","1",0,0,223.981
"6204",90,5,4,"hh",0,0.8,"[[[ef]f][ef]]-[[ef]f]","F","0",0,0,225.906
"6205",90,5,5,"hh",0,0.8,"[[[ef]f][ef]]","E","NA",27,27,233.137
"6206",90,5,6,"hh",0,0.8,"[[[ef]f][ef]]","E","NA",27,54,235.486
"6207",90,5,7,"hh",0,0.8,"[[[ef]f][ef]]-[ef]","F","1",0,54,237.232
"6208",90,5,8,"hh",0,0.8,"[[[[ef]f][ef]][ef]]-[[[ef]f][ef]]","F","1",0,54,240.06
"6209",90,5,9,"hh",0,0.8,"[[[[[ef]f][ef]][ef]][[[ef]f][ef]]]","E","NA",243,297,241.421
"6210",90,5,10,"hh",0,0.8,"[[[[[ef]f][ef]][ef]][[[ef]f][ef]]]","E","NA",243,540,242.943
"6211",90,6,1,"hh",0,0.8,"e-f","F","1",0,0,249.32
"6212",90,6,2,"hh",0,0.8,"[ef]-f","F","1",0,0,251.476
"6213",90,6,3,"hh",0,0.8,"[[ef]f]-[ef]","F","1",0,0,253.976
"6214",90,6,4,"hh",0,0.8,"[[[ef]f][ef]]-[[ef]f]","F","1",0,0,255.962
"6215",90,6,5,"hh",0,0.8,"[[[[ef]f][ef]][[ef]f]]-[[[ef]f][ef]]","F","1",0,0,257.948
"6216",90,6,6,"hh",0,0.8,"[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]-[[[[ef]f][ef]][[ef]f]]","F","1",0,0,260.16
"6217",90,6,7,"hh",0,0.8,"[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]-[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]","F","1",0,0,263.076
"6218",90,6,8,"hh",0,0.8,"[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]-[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]","F","1",0,0,265.302
"6219",90,6,9,"hh",0,0.8,"[[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]][[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]]-[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]","F","1",0,0,267.288
"6220",90,6,10,"hh",0,0.8,"[[[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]][[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]][[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]]","E","NA",19683,19683,268.94
"6221",90,7,1,"hh",0,0.8,"e-f","F","1",0,0,273.634
"6222",90,7,2,"hh",0,0.8,"[ef]-f","F","1",0,0,275.804
"6223",90,7,3,"hh",0,0.8,"[[ef]f]-[ef]","F","1",0,0,277.582
"6224",90,7,4,"hh",0,0.8,"[[[ef]f][ef]]-[[ef]f]","F","1",0,0,279.538
"6225",90,7,5,"hh",0,0.8,"[[[[ef]f][ef]][[ef]f]]-[[[ef]f][ef]]","F","1",0,0,281.476
"6226",90,7,6,"hh",0,0.8,"[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]-[[[[ef]f][ef]][[ef]f]]","F","1",0,0,283.254
"6227",90,7,7,"hh",0,0.8,"[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]-[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]","F","1",0,0,285.546
"6228",90,7,8,"hh",0,0.8,"[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]-[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]","F","1",0,0,287.66
"6229",90,7,9,"hh",0,0.8,"[[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]][[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]]-[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]","F","1",0,0,289.454
"6230",90,7,10,"hh",0,0.8,"[[[[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]][[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]][[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]][[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]]]","E","NA",19683,19683,291.248
"6231",91,1,1,"ll",0,0.2,"a-f","F","0",0,0,110.832
"6232",91,1,2,"ll",0,0.2,"e-f","F","1",0,0,112.21
"6233",91,1,3,"ll",0,0.2,"[ef]","E","NA",750,750,114.024
"6234",91,1,4,"ll",0,0.2,"[ef]-d","F","0",0,750,116.732
"6235",91,1,5,"ll",0,0.2,"c-d","F","0",0,750,118.878
"6236",91,1,6,"ll",0,0.2,"b-c","F","0",0,750,121.113
"6237",91,1,7,"ll",0,0.2,"a-d","F","1",0,750,123.661
"6238",91,1,8,"ll",0,0.2,"[ad]","E","NA",750,1500,125.386
"6239",91,1,9,"ll",0,0.2,"[ad]-[ef]","F","1",0,1500,127.869
"6240",91,1,10,"ll",0,0.2,"[[ad][ef]]","E","NA",1125,2625,129.69
"6241",91,2,1,"ll",0,0.2,"a-b","F","0",0,0,135.906
"6242",91,2,2,"ll",0,0.2,"e-f","F","0",0,0,137.758
"6243",91,2,3,"ll",0,0.2,"d-e","F","0",0,0,140.169
"6244",91,2,4,"ll",0,0.2,"c-d","F","0",0,0,141.778
"6245",91,2,5,"ll",0,0.2,"c-f","F","0",0,0,173.742
"6246",91,2,6,"ll",0,0.2,"e","E","NA",500,500,175.504
"6247",91,2,7,"ll",0,0.2,"b-c","F","0",0,500,182.05
"6248",91,2,8,"ll",0,0.2,"f","E","NA",500,1000,183.524
"6249",91,2,9,"ll",0,0.2,"e","E","NA",500,1500,184.393
"6250",91,2,10,"ll",0,0.2,"e","E","NA",500,2000,187.652
"6251",91,3,1,"ll",0,0.2,"a-f","F","0",0,0,191.727
"6252",91,3,2,"ll",0,0.2,"e-f","F","1",0,0,193.244
"6253",91,3,3,"ll",0,0.2,"[ef]","E","NA",750,750,194.816
"6254",91,3,4,"ll",0,0.2,"[ef]-d","F","0",0,750,196.703
"6255",91,3,5,"ll",0,0.2,"[ef]-a","F","0",0,750,199.245
"6256",91,3,6,"ll",0,0.2,"[ef]-c","F","0",0,750,203.691
"6257",91,3,7,"ll",0,0.2,"[ef]-b","F","0",0,750,205.905
"6258",91,3,8,"ll",0,0.2,"[ef]","E","NA",750,1500,207.365
"6259",91,3,9,"ll",0,0.2,"[ef]","E","NA",750,2250,208.766
"6260",91,3,10,"ll",0,0.2,"[ef]","E","NA",750,3000,210.396
"6261",91,4,1,"ll",0,0.2,"a-c","F","1",0,0,215.946
"6262",91,4,2,"ll",0,0.2,"[ac]","E","NA",750,750,217.425
"6263",91,4,3,"ll",0,0.2,"[ac]-e","F","1",0,750,219.169
"6264",91,4,4,"ll",0,0.2,"[[ac]e]-c","F","0",0,750,221.985
"6265",91,4,5,"ll",0,0.2,"[[ac]e]","E","NA",1125,1875,223.318
"6266",91,4,6,"ll",0,0.2,"[[ac]e]-d","F","0",0,1875,226.502
"6267",91,4,7,"ll",0,0.2,"[[ac]e]-[ac]","F","0",0,1875,228.765
"6268",91,4,8,"ll",0,0.2,"[ac]-b","F","0",0,1875,231.887
"6269",91,4,9,"ll",0,0.2,"[[ac]e]-a","F","0",0,1875,234.687
"6270",91,4,10,"ll",0,0.2,"[[ac]e]","E","NA",1125,3000,236.752
"6271",91,5,1,"ll",0,0.2,"a-b","F","1",0,0,240.402
"6272",91,5,2,"ll",0,0.2,"[ab]","E","NA",750,750,241.732
"6273",91,5,3,"ll",0,0.2,"[ab]-f","F","0",0,750,243.236
"6274",91,5,4,"ll",0,0.2,"[ab]-e","F","0",0,750,244.85
"6275",91,5,5,"ll",0,0.2,"[ab]-d","F","0",0,750,246.409
"6276",91,5,6,"ll",0,0.2,"[ab]-c","F","1",0,750,248.55
"6277",91,5,7,"ll",0,0.2,"[[ab]c]","E","NA",1125,1875,250.046
"6278",91,5,8,"ll",0,0.2,"[[ab]c]-[ab]","F","0",0,1875,252.441
"6279",91,5,9,"ll",0,0.2,"[[ab]c]-c","F","0",0,1875,254.679
"6280",91,5,10,"ll",0,0.2,"[[ab]c]-b","F","0",0,1875,256.927
"6281",91,6,1,"ll",0,0.2,"a-b","F","0",0,0,261.754
"6282",91,6,2,"ll",0,0.2,"e-f","F","0",0,0,263.368
"6283",91,6,3,"ll",0,0.2,"d-f","F","1",0,0,265.315
"6284",91,6,4,"ll",0,0.2,"[df]","E","NA",750,750,266.863
"6285",91,6,5,"ll",0,0.2,"[df]-f","F","1",0,750,269.166
"6286",91,6,6,"ll",0,0.2,"[[df]f]","E","NA",1125,1875,270.791
"6287",91,6,7,"ll",0,0.2,"[[df]f]","E","NA",1125,3000,271.965
"6288",91,6,8,"ll",0,0.2,"[[df]f]","E","NA",1125,4125,273.491
"6289",91,6,9,"ll",0,0.2,"[[df]f]","E","NA",1125,5250,274.856
"6290",91,6,10,"ll",0,0.2,"[[df]f]-[df]","F","0",0,5250,276.934
"6291",91,7,1,"ll",0,0.2,"a-b","F","0",0,0,280.874
"6292",91,7,2,"ll",0,0.2,"e-f","F","0",0,0,282.39
"6293",91,7,3,"ll",0,0.2,"c-f","F","0",0,0,283.852
"6294",91,7,4,"ll",0,0.2,"b-c","F","0",0,0,285.87
"6295",91,7,5,"ll",0,0.2,"c-d","F","0",0,0,287.81
"6296",91,7,6,"ll",0,0.2,"d-f","F","0",0,0,289.887
"6297",91,7,7,"ll",0,0.2,"b","E","NA",500,500,291.759
"6298",91,7,8,"ll",0,0.2,"c","E","NA",500,1000,293.536
"6299",91,7,9,"ll",0,0.2,"d","E","NA",500,1500,295.149
"6300",91,7,10,"ll",0,0.2,"e","E","NA",500,2000,296.763
"6301",92,1,1,"hl",0,0.8,"a-b","F","1",0,0,133.869
"6302",92,1,2,"hl",0,0.8,"[ab]-c","F","1",0,0,137.739
"6303",92,1,3,"hl",0,0.8,"[[ab]c]-[ab]","F","0",0,0,140.772
"6304",92,1,4,"hl",0,0.8,"[[ab]c]-c","F","1",0,0,148.483
"6305",92,1,5,"hl",0,0.8,"[[[ab]c]c]-[[ab]c]","F","1",0,0,154.671
"6306",92,1,6,"hl",0,0.8,"[[[[ab]c]c][[ab]c]]-[[[ab]c]c]","F","1",0,0,161.217
"6307",92,1,7,"hl",0,0.8,"[[[[[ab]c]c][[ab]c]][[[ab]c]c]]","E","NA",1142,1142,163.461
"6308",92,1,8,"hl",0,0.8,"[[[[[ab]c]c][[ab]c]][[[ab]c]c]]-[[[[ab]c]c][[ab]c]]","F","1",0,1142,166.185
"6309",92,1,9,"hl",0,0.8,"[[[[[[ab]c]c][[ab]c]][[[ab]c]c]][[[[ab]c]c][[ab]c]]]","E","NA",1713,2855,170.658
"6310",92,1,10,"hl",0,0.8,"[[[[[[ab]c]c][[ab]c]][[[ab]c]c]][[[[ab]c]c][[ab]c]]]-[[[[[ab]c]c][[ab]c]][[[ab]c]c]]","F","0",0,2855,173.936
"6311",92,2,1,"hl",0,0.8,"a-b","F","1",0,0,187.75
"6312",92,2,2,"hl",0,0.8,"[ab]-f","F","0",0,0,191.544
"6313",92,2,3,"hl",0,0.8,"[ab]-e","F","1",0,0,195.412
"6314",92,2,4,"hl",0,0.8,"[[ab]e]-[ab]","F","1",0,0,201.036
"6315",92,2,5,"hl",0,0.8,"[[[ab]e][ab]]-[[ab]e]","F","1",0,0,209.512
"6316",92,2,6,"hl",0,0.8,"[[[[ab]e][ab]][[ab]e]]","E","NA",761,761,211.565
"6317",92,2,7,"hl",0,0.8,"[[[[ab]e][ab]][[ab]e]]-[[[ab]e][ab]]","F","0",0,761,213.91
"6318",92,2,8,"hl",0,0.8,"[[[[ab]e][ab]][[ab]e]]-[[ab]e]","F","1",0,761,220.168
"6319",92,2,9,"hl",0,0.8,"[[[[[ab]e][ab]][[ab]e]][[ab]e]]-[[[[ab]e][ab]][[ab]e]]","F","1",0,761,224.05
"6320",92,2,10,"hl",0,0.8,"[[[[[[ab]e][ab]][[ab]e]][[ab]e]][[[[ab]e][ab]][[ab]e]]]","E","NA",1713,2474,226.814
"6321",92,3,1,"hl",0,0.8,"a-b","F","1",0,0,238.908
"6322",92,3,2,"hl",0,0.8,"[ab]-f","F","1",0,0,242.541
"6323",92,3,3,"hl",0,0.8,"[[ab]f]-[ab]","F","1",0,0,246.144
"6324",92,3,4,"hl",0,0.8,"[[[ab]f][ab]]-[[ab]f]","F","1",0,0,251.8
"6325",92,3,5,"hl",0,0.8,"[[[[ab]f][ab]][[ab]f]]","E","NA",761,761,253.545
"6326",92,3,6,"hl",0,0.8,"[[[[ab]f][ab]][[ab]f]]-[[[ab]f][ab]]","F","1",0,761,256.3
"6327",92,3,7,"hl",0,0.8,"[[[[[ab]f][ab]][[ab]f]][[[ab]f][ab]]]-[[[[ab]f][ab]][[ab]f]]","F","1",0,761,259.672
"6328",92,3,8,"hl",0,0.8,"[[[[[[ab]f][ab]][[ab]f]][[[ab]f][ab]]][[[[ab]f][ab]][[ab]f]]]-[[[[[ab]f][ab]][[ab]f]][[[ab]f][ab]]]","F","0",0,761,265.268
"6329",92,3,9,"hl",0,0.8,"[[[[[[ab]f][ab]][[ab]f]][[[ab]f][ab]]][[[[ab]f][ab]][[ab]f]]]","E","NA",1713,2474,267.334
"6330",92,3,10,"hl",0,0.8,"[[[[[[ab]f][ab]][[ab]f]][[[ab]f][ab]]][[[[ab]f][ab]][[ab]f]]]-[[[[ab]f][ab]][[ab]f]]","F","1",0,2474,269.916
"6331",92,4,1,"hl",0,0.8,"a-b","F","0",0,0,280.714
"6332",92,4,2,"hl",0,0.8,"a-c","F","1",0,0,285.926
"6333",92,4,3,"hl",0,0.8,"[ac]-f","F","0",0,0,289.056
"6334",92,4,4,"hl",0,0.8,"[ac]-e","F","0",0,0,292.396
"6335",92,4,5,"hl",0,0.8,"[ac]","E","NA",225,225,295.049
"6336",92,4,6,"hl",0,0.8,"[ac]-c","F","1",0,225,297.796
"6337",92,4,7,"hl",0,0.8,"[[ac]c]-[ac]","F","1",0,225,300.928
"6338",92,4,8,"hl",0,0.8,"[[[ac]c][ac]]-[[ac]c]","F","1",0,225,304.79
"6339",92,4,9,"hl",0,0.8,"[[[[ac]c][ac]][[ac]c]]","E","NA",761,986,306.716
"6340",92,4,10,"hl",0,0.8,"[[[[ac]c][ac]][[ac]c]]-[[[ac]c][ac]]","F","1",0,986,308.73
"6341",92,5,1,"hl",0,0.8,"a-b","F","1",0,0,317.51
"6342",92,5,2,"hl",0,0.8,"[ab]-a","F","1",0,0,320.824
"6343",92,5,3,"hl",0,0.8,"[[ab]a]-[ab]","F","0",0,0,325.228
"6344",92,5,4,"hl",0,0.8,"[[ab]a]","E","NA",338,338,327.452
"6345",92,5,5,"hl",0,0.8,"[[ab]a]-e","F","0",0,338,331.724
"6346",92,5,6,"hl",0,0.8,"[[ab]a]-b","F","1",0,338,334.742
"6347",92,5,7,"hl",0,0.8,"[[[ab]a]b]-[[ab]a]","F","0",0,338,338.892
"6348",92,5,8,"hl",0,0.8,"[[[ab]a]b]","E","NA",507,845,342.688
"6349",92,5,9,"hl",0,0.8,"[[[ab]a]b]-[ab]","F","1",0,845,345.462
"6350",92,5,10,"hl",0,0.8,"[[[[ab]a]b][ab]]","E","NA",761,1606,348.224
"6351",92,6,1,"hl",0,0.8,"a-b","F","1",0,0,357.912
"6352",92,6,2,"hl",0,0.8,"[ab]-c","F","1",0,0,361.298
"6353",92,6,3,"hl",0,0.8,"[[ab]c]-[ab]","F","1",0,0,364.22
"6354",92,6,4,"hl",0,0.8,"[[[ab]c][ab]]","E","NA",507,507,366.1
"6355",92,6,5,"hl",0,0.8,"[[[ab]c][ab]]-[[ab]c]","F","1",0,507,368.378
"6356",92,6,6,"hl",0,0.8,"[[[[ab]c][ab]][[ab]c]]-[[[ab]c][ab]]","F","1",0,507,371.736
"6357",92,6,7,"hl",0,0.8,"[[[[[ab]c][ab]][[ab]c]][[[ab]c][ab]]]","E","NA",1142,1649,373.428
"6358",92,6,8,"hl",0,0.8,"[[[[[ab]c][ab]][[ab]c]][[[ab]c][ab]]]-[[[[ab]c][ab]][[ab]c]]","F","0",0,1649,375.514
"6359",92,6,9,"hl",0,0.8,"[[[[[ab]c][ab]][[ab]c]][[[ab]c][ab]]]-[[[ab]c][ab]]","F","0",0,1649,386.837
"6360",92,6,10,"hl",0,0.8,"[[[[[ab]c][ab]][[ab]c]][[[ab]c][ab]]]-[[ab]c]","F","1",0,1649,389.602
"6361",92,7,1,"hl",0,0.8,"c-e","F","1",0,0,396.87
"6362",92,7,2,"hl",0,0.8,"[ce]-e","F","1",0,0,399.52
"6363",92,7,3,"hl",0,0.8,"[[ce]e]-[ce]","F","1",0,0,402.918
"6364",92,7,4,"hl",0,0.8,"[[[ce]e][ce]]-[ce]","F","0",0,0,406.516
"6365",92,7,5,"hl",0,0.8,"[[[ce]e][ce]]-[[ce]e]","F","0",0,0,408.934
"6366",92,7,6,"hl",0,0.8,"[[[ce]e][ce]]","E","NA",507,507,411.386
"6367",92,7,7,"hl",0,0.8,"[[[ce]e][ce]]-d","F","1",0,507,413.7
"6368",92,7,8,"hl",0,0.8,"[[[[ce]e][ce]]d]-[[[ce]e][ce]]","F","1",0,507,416.108
"6369",92,7,9,"hl",0,0.8,"[[[[[ce]e][ce]]d][[[ce]e][ce]]]","E","NA",1142,1649,417.996
"6370",92,7,10,"hl",0,0.8,"[[[[[ce]e][ce]]d][[[ce]e][ce]]]-[[[[ce]e][ce]]d]","F","1",0,1649,420.242
"6371",93,1,1,"ll",0,0.2,"a-b","F","0",0,0,103.734
"6372",93,1,2,"ll",0,0.2,"a","E","NA",500,500,109.089
"6373",93,1,3,"ll",0,0.2,"a","E","NA",500,1000,111.925
"6374",93,1,4,"ll",0,0.2,"b","E","NA",500,1500,113.922
"6375",93,1,5,"ll",0,0.2,"c","E","NA",500,2000,115.1
"6376",93,1,6,"ll",0,0.2,"d","E","NA",500,2500,116.34
"6377",93,1,7,"ll",0,0.2,"e","E","NA",500,3000,118.396
"6378",93,1,8,"ll",0,0.2,"f","E","NA",500,3500,119.65
"6379",93,1,9,"ll",0,0.2,"c","E","NA",500,4000,120.865
"6380",93,1,10,"ll",0,0.2,"b-e","F","0",0,4000,123.166
"6381",93,2,1,"ll",0,0.2,"a","E","NA",500,500,129.155
"6382",93,2,2,"ll",0,0.2,"b","E","NA",500,1000,130.439
"6383",93,2,3,"ll",0,0.2,"c","E","NA",500,1500,131.505
"6384",93,2,4,"ll",0,0.2,"d","E","NA",500,2000,132.49
"6385",93,2,5,"ll",0,0.2,"e","E","NA",500,2500,133.637
"6386",93,2,6,"ll",0,0.2,"f","E","NA",500,3000,134.913
"6387",93,2,7,"ll",0,0.2,"e-f","F","1",0,3000,138.353
"6388",93,2,8,"ll",0,0.2,"[ef]","E","NA",750,3750,140.635
"6389",93,2,9,"ll",0,0.2,"[ef]","E","NA",750,4500,142.991
"6390",93,2,10,"ll",0,0.2,"[ef]","E","NA",750,5250,145.28
"6391",93,3,1,"ll",0,0.2,"a-b","F","1",0,0,151.47
"6392",93,3,2,"ll",0,0.2,"b-c","F","1",0,0,154.668
"6393",93,3,3,"ll",0,0.2,"[ab]-[bc]","F","0",0,0,157.926
"6394",93,3,4,"ll",0,0.2,"[ab]-f","F","0",0,0,161.094
"6395",93,3,5,"ll",0,0.2,"[ab]","E","NA",750,750,162.911
"6396",93,3,6,"ll",0,0.2,"[ab]","E","NA",750,1500,164.255
"6397",93,3,7,"ll",0,0.2,"[ab]","E","NA",750,2250,165.477
"6398",93,3,8,"ll",0,0.2,"[ab]","E","NA",750,3000,166.799
"6399",93,3,9,"ll",0,0.2,"[ab]","E","NA",750,3750,168.061
"6400",93,3,10,"ll",0,0.2,"[ab]","E","NA",750,4500,169.367
"6401",93,4,1,"ll",0,0.2,"a-c","F","0",0,0,176.619
"6402",93,4,2,"ll",0,0.2,"b-d","F","1",0,0,179.091
"6403",93,4,3,"ll",0,0.2,"d-f","F","1",0,0,181.74
"6404",93,4,4,"ll",0,0.2,"[bd]","E","NA",750,750,188.946
"6405",93,4,5,"ll",0,0.2,"[bd]","E","NA",750,1500,190.216
"6406",93,4,6,"ll",0,0.2,"[bd]","E","NA",750,2250,191.447
"6407",93,4,7,"ll",0,0.2,"[bd]","E","NA",750,3000,192.619
"6408",93,4,8,"ll",0,0.2,"[bd]","E","NA",750,3750,193.791
"6409",93,4,9,"ll",0,0.2,"[bd]","E","NA",750,4500,195.029
"6410",93,4,10,"ll",0,0.2,"[bd]","E","NA",750,5250,197.033
"6411",93,5,1,"ll",0,0.2,"b-c","F","1",0,0,203.692
"6412",93,5,2,"ll",0,0.2,"d-e","F","0",0,0,205.691
"6413",93,5,3,"ll",0,0.2,"e-f","F","0",0,0,207.537
"6414",93,5,4,"ll",0,0.2,"c-d","F","0",0,0,209.66
"6415",93,5,5,"ll",0,0.2,"a-b","F","0",0,0,211.704
"6416",93,5,6,"ll",0,0.2,"[bc]","E","NA",750,750,213.228
"6417",93,5,7,"ll",0,0.2,"[bc]","E","NA",750,1500,214.42
"6418",93,5,8,"ll",0,0.2,"[bc]","E","NA",750,2250,215.548
"6419",93,5,9,"ll",0,0.2,"[bc]","E","NA",750,3000,216.756
"6420",93,5,10,"ll",0,0.2,"[bc]","E","NA",750,3750,218.108
"6421",93,6,1,"ll",0,0.2,"a-b","F","1",0,0,224.885
"6422",93,6,2,"ll",0,0.2,"[ab]","E","NA",750,750,227.063
"6423",93,6,3,"ll",0,0.2,"[ab]","E","NA",750,1500,228.241
"6424",93,6,4,"ll",0,0.2,"[ab]","E","NA",750,2250,229.525
"6425",93,6,5,"ll",0,0.2,"[ab]","E","NA",750,3000,230.66
"6426",93,6,6,"ll",0,0.2,"[ab]-d","F","0",0,3000,233.304
"6427",93,6,7,"ll",0,0.2,"[ab]-e","F","0",0,3000,236.592
"6428",93,6,8,"ll",0,0.2,"[ab]-b","F","0",0,3000,239.348
"6429",93,6,9,"ll",0,0.2,"[ab]","E","NA",750,3750,240.804
"6430",93,6,10,"ll",0,0.2,"[ab]","E","NA",750,4500,243.192
"6431",93,7,1,"ll",0,0.2,"c-d","F","0",0,0,250.616
"6432",93,7,2,"ll",0,0.2,"d-e","F","0",0,0,252.597
"6433",93,7,3,"ll",0,0.2,"d-f","F","0",0,0,255.692
"6434",93,7,4,"ll",0,0.2,"a-f","F","0",0,0,258.349
"6435",93,7,5,"ll",0,0.2,"b-e","F","0",0,0,260.631
"6436",93,7,6,"ll",0,0.2,"a-c","F","1",0,0,265.263
"6437",93,7,7,"ll",0,0.2,"[ac]","E","NA",750,750,267.056
"6438",93,7,8,"ll",0,0.2,"[ac]","E","NA",750,1500,268.139
"6439",93,7,9,"ll",0,0.2,"[ac]","E","NA",750,2250,269.308
"6440",93,7,10,"ll",0,0.2,"[ac]","E","NA",750,3000,270.413
"6441",94,1,1,"hl",0,0.8,"a-e","F","1",0,0,93.51
"6442",94,1,2,"hl",0,0.8,"[ae]-e","F","0",0,0,99.326
"6443",94,1,3,"hl",0,0.8,"[ae]-d","F","0",0,0,101.754
"6444",94,1,4,"hl",0,0.8,"[ae]-b","F","1",0,0,104.798
"6445",94,1,5,"hl",0,0.8,"[[ae]b]-b","F","1",0,0,107.338
"6446",94,1,6,"hl",0,0.8,"[[[ae]b]b]-c","F","1",0,0,111.014
"6447",94,1,7,"hl",0,0.8,"[[[[ae]b]b]c]-c","F","1",0,0,120.202
"6448",94,1,8,"hl",0,0.8,"[[[[[ae]b]b]c]c]","E","NA",1142,1142,123.664
"6449",94,1,9,"hl",0,0.8,"[[[[[ae]b]b]c]c]-c","F","1",0,1142,126.33
"6450",94,1,10,"hl",0,0.8,"[[[[[[ae]b]b]c]c]c]","E","NA",1713,2855,128.366
"6451",94,2,1,"hl",0,0.8,"a-f","F","1",0,0,151.681
"6452",94,2,2,"hl",0,0.8,"[af]-f","F","1",0,0,154.5
"6453",94,2,3,"hl",0,0.8,"[[af]f]-f","F","1",0,0,158.45
"6454",94,2,4,"hl",0,0.8,"[[[af]f]f]-f","F","1",0,0,161.206
"6455",94,2,5,"hl",0,0.8,"[[[[af]f]f]f]-f","F","1",0,0,163.46
"6456",94,2,6,"hl",0,0.8,"[[[[[af]f]f]f]f]-f","F","1",0,0,166.678
"6457",94,2,7,"hl",0,0.8,"[[[[[[af]f]f]f]f]f]-f","F","1",0,0,174.826
"6458",94,2,8,"hl",0,0.8,"[[[[[[[af]f]f]f]f]f]f]","E","NA",2570,2570,176.787
"6459",94,2,9,"hl",0,0.8,"[[[[[[[af]f]f]f]f]f]f]-f","F","0",0,2570,179.4
"6460",94,2,10,"hl",0,0.8,"[[[[[[[af]f]f]f]f]f]f]","E","NA",2570,5140,187.378
"6461",94,3,1,"hl",0,0.8,"b-e","F","1",0,0,201.122
"6462",94,3,2,"hl",0,0.8,"[be]-b","F","1",0,0,203.718
"6463",94,3,3,"hl",0,0.8,"[[be]b]-b","F","1",0,0,205.976
