"","task_id","step_id","p","w","item_selection","action","feedback","immediate_score","total_score","timestamp","prolific_id"
"1749","t2",9,0.8,1.5,"[[[[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]][[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]]][[[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]][[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]]]]-a","F","1",0,0,1701185384658,"653815fc6cf7a1f4c252deaa"
"1750","t2",10,0.8,1.5,"[[[[[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]][[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]]][[[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]][[[[cd][cd]][[cd][cd]]][[[cd][cd]][[cd][cd]]]]]]a]","E","NA",2570,2570,1701185389165,"653815fc6cf7a1f4c252deaa"
"1751","t3",1,0.8,1.5,"a-b","F","1",0,0,1701185400614,"653815fc6cf7a1f4c252deaa"
"1752","t3",2,0.8,1.5,"[ab]-[ab]","F","0",0,0,1701185402432,"653815fc6cf7a1f4c252deaa"
"1753","t3",3,0.8,1.5,"[ab]-a","F","1",0,0,1701185405329,"653815fc6cf7a1f4c252deaa"
"1754","t3",4,0.8,1.5,"[[ab]a]-[[ab]a]","F","0",0,0,1701185407307,"653815fc6cf7a1f4c252deaa"
"1755","t3",5,0.8,1.5,"[[ab]a]-b","F","1",0,0,1701185409750,"653815fc6cf7a1f4c252deaa"
"1756","t3",6,0.8,1.5,"[[[ab]a]b]-[[[ab]a]b]","F","1",0,0,1701185411701,"653815fc6cf7a1f4c252deaa"
"1757","t3",7,0.8,1.5,"[[[[ab]a]b][[[ab]a]b]]-e","F","1",0,0,1701185415372,"653815fc6cf7a1f4c252deaa"
"1758","t3",8,0.8,1.5,"[[[[[ab]a]b][[[ab]a]b]]e]-[[[[[ab]a]b][[[ab]a]b]]e]","F","1",0,0,1701185419528,"653815fc6cf7a1f4c252deaa"
"1759","t3",9,0.8,1.5,"[[[[[[ab]a]b][[[ab]a]b]]e][[[[[ab]a]b][[[ab]a]b]]e]]-f","F","1",0,0,1701185422900,"653815fc6cf7a1f4c252deaa"
"1760","t3",10,0.8,1.5,"[[[[[[[ab]a]b][[[ab]a]b]]e][[[[[ab]a]b][[[ab]a]b]]e]]f]","E","NA",2570,2570,1701185425541,"653815fc6cf7a1f4c252deaa"
"1761","t4",1,0.8,1.5,"d-e","F","1",0,0,1701185429608,"653815fc6cf7a1f4c252deaa"
"1762","t4",2,0.8,1.5,"[de]-b","F","1",0,0,1701185431977,"653815fc6cf7a1f4c252deaa"
"1763","t4",3,0.8,1.5,"[[de]b]-c","F","1",0,0,1701185435237,"653815fc6cf7a1f4c252deaa"
"1764","t4",4,0.8,1.5,"[[[de]b]c]-[[[de]b]c]","F","1",0,0,1701185436807,"653815fc6cf7a1f4c252deaa"
"1765","t4",5,0.8,1.5,"[[[[de]b]c][[[de]b]c]]-e","F","1",0,0,1701185439606,"653815fc6cf7a1f4c252deaa"
"1766","t4",6,0.8,1.5,"[[[[[de]b]c][[[de]b]c]]e]-[[[[[de]b]c][[[de]b]c]]e]","F","1",0,0,1701185443081,"653815fc6cf7a1f4c252deaa"
"1767","t4",7,0.8,1.5,"[[[[[[de]b]c][[[de]b]c]]e][[[[[de]b]c][[[de]b]c]]e]]-a","F","1",0,0,1701185445730,"653815fc6cf7a1f4c252deaa"
"1768","t4",8,0.8,1.5,"[[[[[[[de]b]c][[[de]b]c]]e][[[[[de]b]c][[[de]b]c]]e]]a]-a","F","1",0,0,1701185449021,"653815fc6cf7a1f4c252deaa"
"1769","t4",9,0.8,1.5,"[[[[[[[[de]b]c][[[de]b]c]]e][[[[[de]b]c][[[de]b]c]]e]]a]a]-a","F","1",0,0,1701185451725,"653815fc6cf7a1f4c252deaa"
"1770","t4",10,0.8,1.5,"[[[[[[[[[de]b]c][[[de]b]c]]e][[[[[de]b]c][[[de]b]c]]e]]a]a]a]","E","NA",5783,5783,1701185454417,"653815fc6cf7a1f4c252deaa"
"1771","t5",1,0.8,1.5,"e-f","F","0",0,0,1701185472427,"653815fc6cf7a1f4c252deaa"
"1772","t5",2,0.8,1.5,"c-d","F","1",0,0,1701185475036,"653815fc6cf7a1f4c252deaa"
"1773","t5",3,0.8,1.5,"[cd]-f","F","0",0,0,1701185480775,"653815fc6cf7a1f4c252deaa"
"1774","t5",4,0.8,1.5,"a-b","F","1",0,0,1701185490493,"653815fc6cf7a1f4c252deaa"
"1775","t5",5,0.8,1.5,"[ab]-[cd]","F","1",0,0,1701185492709,"653815fc6cf7a1f4c252deaa"
"1776","t5",6,0.8,1.5,"[[ab][cd]]-d","F","1",0,0,1701185496806,"653815fc6cf7a1f4c252deaa"
"1777","t5",7,0.8,1.5,"[[[ab][cd]]d]-[cd]","F","1",0,0,1701185499087,"653815fc6cf7a1f4c252deaa"
"1778","t5",8,0.8,1.5,"[[[[ab][cd]]d][cd]]-[[[ab][cd]]d]","F","0",0,0,1701185501902,"653815fc6cf7a1f4c252deaa"
"1779","t5",9,0.8,1.5,"[[[[ab][cd]]d][cd]]-[[ab][cd]]","F","1",0,0,1701185504026,"653815fc6cf7a1f4c252deaa"
"1780","t5",10,0.8,1.5,"[[[[[ab][cd]]d][cd]][[ab][cd]]]","E","NA",1142,1142,1701185505865,"653815fc6cf7a1f4c252deaa"
"1781","t6",1,0.8,1.5,"b-c","F","1",0,0,1701185512954,"653815fc6cf7a1f4c252deaa"
"1782","t6",2,0.8,1.5,"[bc]-f","F","1",0,0,1701185515743,"653815fc6cf7a1f4c252deaa"
"1783","t6",3,0.8,1.5,"[[bc]f]-c","F","1",0,0,1701185519542,"653815fc6cf7a1f4c252deaa"
"1784","t6",4,0.8,1.5,"[[[bc]f]c]-d","F","0",0,0,1701185522293,"653815fc6cf7a1f4c252deaa"
"1785","t6",5,0.8,1.5,"[[[bc]f]c]-[[bc]f]","F","1",0,0,1701185524608,"653815fc6cf7a1f4c252deaa"
"1786","t6",6,0.8,1.5,"[[[[bc]f]c][[bc]f]]-[bc]","F","1",0,0,1701185526494,"653815fc6cf7a1f4c252deaa"
"1787","t6",7,0.8,1.5,"[[[[[bc]f]c][[bc]f]][bc]]-[[[[bc]f]c][[bc]f]]","F","1",0,0,1701185528247,"653815fc6cf7a1f4c252deaa"
"1788","t6",8,0.8,1.5,"[[[[[[bc]f]c][[bc]f]][bc]][[[[bc]f]c][[bc]f]]]-[[[[[bc]f]c][[bc]f]][bc]]","F","1",0,0,1701185530529,"653815fc6cf7a1f4c252deaa"
"1789","t6",9,0.8,1.5,"[[[[[[[bc]f]c][[bc]f]][bc]][[[[bc]f]c][[bc]f]]][[[[[bc]f]c][[bc]f]][bc]]]-[[[[[[bc]f]c][[bc]f]][bc]][[[[bc]f]c][[bc]f]]]","F","1",0,0,1701185534240,"653815fc6cf7a1f4c252deaa"
"1790","t6",10,0.8,1.5,"[[[[[[[[bc]f]c][[bc]f]][bc]][[[[bc]f]c][[bc]f]]][[[[[bc]f]c][[bc]f]][bc]]][[[[[[bc]f]c][[bc]f]][bc]][[[[bc]f]c][[bc]f]]]]","E","NA",3855,3855,1701185535663,"653815fc6cf7a1f4c252deaa"
"1791","t7",1,0.8,1.5,"e-f","F","1",0,0,1701185539774,"653815fc6cf7a1f4c252deaa"
"1792","t7",2,0.8,1.5,"[ef]-[ef]","F","1",0,0,1701185541393,"653815fc6cf7a1f4c252deaa"
"1793","t7",3,0.8,1.5,"[[ef][ef]]-b","F","1",0,0,1701185542950,"653815fc6cf7a1f4c252deaa"
"1794","t7",4,0.8,1.5,"[[[ef][ef]]b]-[[[ef][ef]]b]","F","0",0,0,1701185544905,"653815fc6cf7a1f4c252deaa"
"1795","t7",5,0.8,1.5,"[[[ef][ef]]b]-[[ef][ef]]","F","1",0,0,1701185546521,"653815fc6cf7a1f4c252deaa"
"1796","t7",6,0.8,1.5,"[[[[ef][ef]]b][[ef][ef]]]-[[[[ef][ef]]b][[ef][ef]]]","F","1",0,0,1701185547745,"653815fc6cf7a1f4c252deaa"
"1797","t7",7,0.8,1.5,"[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]-[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]","F","1",0,0,1701185549349,"653815fc6cf7a1f4c252deaa"
"1798","t7",8,0.8,1.5,"[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]-[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]","F","1",0,0,1701185551220,"653815fc6cf7a1f4c252deaa"
"1799","t7",9,0.8,1.5,"[[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]][[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]]-[[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]][[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]]","F","1",0,0,1701185552947,"653815fc6cf7a1f4c252deaa"
"1800","t7",10,0.8,1.5,"[[[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]][[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]][[[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]][[[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]][[[[[ef][ef]]b][[ef][ef]]][[[[ef][ef]]b][[ef][ef]]]]]]]","E","NA",3855,3855,1701185554742,"653815fc6cf7a1f4c252deaa"
"1801","p1",1,0.8,1.5,"b-d","F","1",0,0,1701185160729,"654a983f88b6313f1d53636c"
"1802","p1",2,0.8,1.5,"[bd]-e","F","1",0,0,1701185166840,"654a983f88b6313f1d53636c"
"1803","p1",3,0.8,1.5,"[[bd]e]-c","F","1",0,0,1701185173437,"654a983f88b6313f1d53636c"
"1804","p1",4,0.8,1.5,"[[[bd]e]c]","E","NA",507,507,1701185176929,"654a983f88b6313f1d53636c"
"1805","p1",5,0.8,1.5,"[[[bd]e]c]","E","NA",507,1014,1701185178667,"654a983f88b6313f1d53636c"
"1806","p1",6,0.8,1.5,"[[[bd]e]c]","E","NA",507,1521,1701185180198,"654a983f88b6313f1d53636c"
"1807","p1",7,0.8,1.5,"[[[bd]e]c]","E","NA",507,2028,1701185182023,"654a983f88b6313f1d53636c"
"1808","p1",8,0.8,1.5,"[[[bd]e]c]","E","NA",507,2535,1701185183492,"654a983f88b6313f1d53636c"
"1809","p1",9,0.8,1.5,"[[[bd]e]c]","E","NA",507,3042,1701185185167,"654a983f88b6313f1d53636c"
"1810","p1",10,0.8,1.5,"[[[bd]e]c]","E","NA",507,3549,1701185187049,"654a983f88b6313f1d53636c"
"1811","p2",1,0.8,1.5,"b-e","F","1",0,0,1701185195181,"654a983f88b6313f1d53636c"
"1812","p2",2,0.8,1.5,"[be]-d","F","1",0,0,1701185200012,"654a983f88b6313f1d53636c"
"1813","p2",3,0.8,1.5,"[[be]d]-a","F","1",0,0,1701185203722,"654a983f88b6313f1d53636c"
"1814","p2",4,0.8,1.5,"[[[be]d]a]-b","F","0",0,0,1701185207806,"654a983f88b6313f1d53636c"
"1815","p2",5,0.8,1.5,"[[[be]d]a]-c","F","1",0,0,1701185212078,"654a983f88b6313f1d53636c"
"1816","p2",6,0.8,1.5,"[[[[be]d]a]c]","E","NA",761,761,1701185214676,"654a983f88b6313f1d53636c"
"1817","p2",7,0.8,1.5,"[[[[be]d]a]c]","E","NA",761,1522,1701185216687,"654a983f88b6313f1d53636c"
"1818","p2",8,0.8,1.5,"[[[[be]d]a]c]","E","NA",761,2283,1701185218103,"654a983f88b6313f1d53636c"
"1819","p2",9,0.8,1.5,"[[[[be]d]a]c]","E","NA",761,3044,1701185219327,"654a983f88b6313f1d53636c"
"1820","p2",10,0.8,1.5,"[[[[be]d]a]c]","E","NA",761,3805,1701185220526,"654a983f88b6313f1d53636c"
"1821","t1",1,0.8,1.5,"b-c","F","1",0,0,1701185234215,"654a983f88b6313f1d53636c"
"1822","t1",2,0.8,1.5,"[bc]-d","F","0",0,0,1701185237897,"654a983f88b6313f1d53636c"
"1823","t1",3,0.8,1.5,"[bc]-a","F","0",0,0,1701185241541,"654a983f88b6313f1d53636c"
"1824","t1",4,0.8,1.5,"[bc]-e","F","1",0,0,1701185243921,"654a983f88b6313f1d53636c"
"1825","t1",5,0.8,1.5,"[[bc]e]-f","F","0",0,0,1701185248111,"654a983f88b6313f1d53636c"
"1826","t1",6,0.8,1.5,"[[bc]e]-d","F","1",0,0,1701185251551,"654a983f88b6313f1d53636c"
"1827","t1",7,0.8,1.5,"[[[bc]e]d]-a","F","1",0,0,1701185259108,"654a983f88b6313f1d53636c"
"1828","t1",8,0.8,1.5,"[[[[bc]e]d]a]","E","NA",761,761,1701185260953,"654a983f88b6313f1d53636c"
"1829","t1",9,0.8,1.5,"[[[[bc]e]d]a]","E","NA",761,1522,1701185262580,"654a983f88b6313f1d53636c"
"1830","t1",10,0.8,1.5,"[[[[bc]e]d]a]","E","NA",761,2283,1701185265229,"654a983f88b6313f1d53636c"
"1831","t2",1,0.8,1.5,"b-d","F","1",0,0,1701185279107,"654a983f88b6313f1d53636c"
"1832","t2",2,0.8,1.5,"[bd]-c","F","0",0,0,1701185282241,"654a983f88b6313f1d53636c"
"1833","t2",3,0.8,1.5,"[bd]-f","F","0",0,0,1701185284416,"654a983f88b6313f1d53636c"
"1834","t2",4,0.8,1.5,"[bd]-a","F","0",0,0,1701185287136,"654a983f88b6313f1d53636c"
"1835","t2",5,0.8,1.5,"[bd]-e","F","1",0,0,1701185291065,"654a983f88b6313f1d53636c"
"1836","t2",6,0.8,1.5,"[[bd]e]-b","F","1",0,0,1701185293774,"654a983f88b6313f1d53636c"
"1837","t2",7,0.8,1.5,"[[[bd]e]b]-e","F","1",0,0,1701185297034,"654a983f88b6313f1d53636c"
"1838","t2",8,0.8,1.5,"[[[[bd]e]b]e]","E","NA",761,761,1701185298854,"654a983f88b6313f1d53636c"
"1839","t2",9,0.8,1.5,"[[[[bd]e]b]e]","E","NA",761,1522,1701185300511,"654a983f88b6313f1d53636c"
"1840","t2",10,0.8,1.5,"[[[[bd]e]b]e]","E","NA",761,2283,1701185301774,"654a983f88b6313f1d53636c"
"1841","t3",1,0.8,1.5,"e-f","F","1",0,0,1701185311683,"654a983f88b6313f1d53636c"
"1842","t3",2,0.8,1.5,"[ef]-d","F","1",0,0,1701185314608,"654a983f88b6313f1d53636c"
"1843","t3",3,0.8,1.5,"[[ef]d]-c","F","1",0,0,1701185316886,"654a983f88b6313f1d53636c"
"1844","t3",4,0.8,1.5,"[[[ef]d]c]-b","F","1",0,0,1701185319272,"654a983f88b6313f1d53636c"
"1845","t3",5,0.8,1.5,"[[[[ef]d]c]b]-a","F","1",0,0,1701185321749,"654a983f88b6313f1d53636c"
"1846","t3",6,0.8,1.5,"[[[[[ef]d]c]b]a]-e","F","1",0,0,1701185326605,"654a983f88b6313f1d53636c"
"1847","t3",7,0.8,1.5,"[[[[[[ef]d]c]b]a]e]","E","NA",1713,1713,1701185329222,"654a983f88b6313f1d53636c"
"1848","t3",8,0.8,1.5,"[[[[[[ef]d]c]b]a]e]","E","NA",1713,3426,1701185330844,"654a983f88b6313f1d53636c"
"1849","t3",9,0.8,1.5,"[[[[[[ef]d]c]b]a]e]","E","NA",1713,5139,1701185332411,"654a983f88b6313f1d53636c"
"1850","t3",10,0.8,1.5,"[[[[[[ef]d]c]b]a]e]","E","NA",1713,6852,1701185333829,"654a983f88b6313f1d53636c"
"1851","t4",1,0.8,1.5,"a-e","F","1",0,0,1701185341480,"654a983f88b6313f1d53636c"
"1852","t4",2,0.8,1.5,"[ae]-b","F","1",0,0,1701185348869,"654a983f88b6313f1d53636c"
"1853","t4",3,0.8,1.5,"[[ae]b]-f","F","1",0,0,1701185351830,"654a983f88b6313f1d53636c"
"1854","t4",4,0.8,1.5,"[[[ae]b]f]-c","F","1",0,0,1701185354364,"654a983f88b6313f1d53636c"
"1855","t4",5,0.8,1.5,"[[[[ae]b]f]c]-a","F","1",0,0,1701185356553,"654a983f88b6313f1d53636c"
"1856","t4",6,0.8,1.5,"[[[[[ae]b]f]c]a]-d","F","1",0,0,1701185358845,"654a983f88b6313f1d53636c"
"1857","t4",7,0.8,1.5,"[[[[[[ae]b]f]c]a]d]-c","F","0",0,0,1701185362006,"654a983f88b6313f1d53636c"
"1858","t4",8,0.8,1.5,"[[[[[[ae]b]f]c]a]d]","E","NA",1713,1713,1701185364010,"654a983f88b6313f1d53636c"
"1859","t4",9,0.8,1.5,"[[[[[[ae]b]f]c]a]d]","E","NA",1713,3426,1701185366005,"654a983f88b6313f1d53636c"
"1860","t4",10,0.8,1.5,"[[[[[[ae]b]f]c]a]d]-[ae]","F","1",0,3426,1701185370408,"654a983f88b6313f1d53636c"
"1861","t5",1,0.8,1.5,"c-e","F","1",0,0,1701185379484,"654a983f88b6313f1d53636c"
"1862","t5",2,0.8,1.5,"[ce]-b","F","1",0,0,1701185382511,"654a983f88b6313f1d53636c"
"1863","t5",3,0.8,1.5,"[[ce]b]-[ce]","F","0",0,0,1701185385441,"654a983f88b6313f1d53636c"
"1864","t5",4,0.8,1.5,"[[ce]b]-d","F","1",0,0,1701185388642,"654a983f88b6313f1d53636c"
"1865","t5",5,0.8,1.5,"[[[ce]b]d]-[ce]","F","1",0,0,1701185391304,"654a983f88b6313f1d53636c"
"1866","t5",6,0.8,1.5,"[[[[ce]b]d][ce]]-[[ce]b]","F","1",0,0,1701185394905,"654a983f88b6313f1d53636c"
"1867","t5",7,0.8,1.5,"[[[[[ce]b]d][ce]][[ce]b]]-[[[[ce]b]d][ce]]","F","1",0,0,1701185400285,"654a983f88b6313f1d53636c"
"1868","t5",8,0.8,1.5,"[[[[[[ce]b]d][ce]][[ce]b]][[[[ce]b]d][ce]]]-[[[[[ce]b]d][ce]][[ce]b]]","F","1",0,0,1701185407626,"654a983f88b6313f1d53636c"
"1869","t5",9,0.8,1.5,"[[[[[[[ce]b]d][ce]][[ce]b]][[[[ce]b]d][ce]]][[[[[ce]b]d][ce]][[ce]b]]]","E","NA",2570,2570,1701185409535,"654a983f88b6313f1d53636c"
"1870","t5",10,0.8,1.5,"[[[[[[[ce]b]d][ce]][[ce]b]][[[[ce]b]d][ce]]][[[[[ce]b]d][ce]][[ce]b]]]","E","NA",2570,5140,1701185411018,"654a983f88b6313f1d53636c"
"1871","t6",1,0.8,1.5,"e","E","NA",150,150,1701185416512,"654a983f88b6313f1d53636c"
"1872","t6",2,0.8,1.5,"c-c","F","1",0,150,1701185418892,"654a983f88b6313f1d53636c"
"1873","t6",3,0.8,1.5,"[cc]-b","F","1",0,150,1701185421485,"654a983f88b6313f1d53636c"
"1874","t6",4,0.8,1.5,"[[cc]b]-f","F","1",0,150,1701185424787,"654a983f88b6313f1d53636c"
"1875","t6",5,0.8,1.5,"[[[cc]b]f]-d","F","0",0,150,1701185427264,"654a983f88b6313f1d53636c"
"1876","t6",6,0.8,1.5,"[[[cc]b]f]-b","F","0",0,150,1701185430962,"654a983f88b6313f1d53636c"
"1877","t6",7,0.8,1.5,"[[[cc]b]f]-[[cc]b]","F","0",0,150,1701185433782,"654a983f88b6313f1d53636c"
"1878","t6",8,0.8,1.5,"[[[cc]b]f]-e","F","1",0,150,1701185437368,"654a983f88b6313f1d53636c"
"1879","t6",9,0.8,1.5,"[[[[cc]b]f]e]","E","NA",761,911,1701185438824,"654a983f88b6313f1d53636c"
"1880","t6",10,0.8,1.5,"[[[[cc]b]f]e]","E","NA",761,1672,1701185440712,"654a983f88b6313f1d53636c"
"1881","t7",1,0.8,1.5,"d-e","F","0",0,0,1701185446168,"654a983f88b6313f1d53636c"
"1882","t7",2,0.8,1.5,"c-d","F","1",0,0,1701185447794,"654a983f88b6313f1d53636c"
"1883","t7",3,0.8,1.5,"[cd]-b","F","0",0,0,1701185450507,"654a983f88b6313f1d53636c"
"1884","t7",4,0.8,1.5,"e-f","F","1",0,0,1701185455147,"654a983f88b6313f1d53636c"
"1885","t7",5,0.8,1.5,"[cd]-[ef]","F","1",0,0,1701185457323,"654a983f88b6313f1d53636c"
"1886","t7",6,0.8,1.5,"[[cd][ef]]-[cd]","F","0",0,0,1701185459864,"654a983f88b6313f1d53636c"
"1887","t7",7,0.8,1.5,"[[cd][ef]]-d","F","1",0,0,1701185461664,"654a983f88b6313f1d53636c"
"1888","t7",8,0.8,1.5,"[[[cd][ef]]d]-a","F","1",0,0,1701185464490,"654a983f88b6313f1d53636c"
"1889","t7",9,0.8,1.5,"[[[[cd][ef]]d]a]","E","NA",761,761,1701185466062,"654a983f88b6313f1d53636c"
"1890","t7",10,0.8,1.5,"[[[[cd][ef]]d]a]","E","NA",761,1522,1701185467424,"654a983f88b6313f1d53636c"
"1891","p1",1,0.2,3,"b-c","F","0",0,0,1701185282456,"6038edc05fc5993376527b9a"
"1892","p1",2,0.2,3,"d-e","F","0",0,0,1701185287073,"6038edc05fc5993376527b9a"
"1893","p1",3,0.2,3,"a","E","NA",150,150,1701185293976,"6038edc05fc5993376527b9a"
"1894","p1",4,0.2,3,"f","E","NA",150,300,1701185300348,"6038edc05fc5993376527b9a"
"1895","p1",5,0.2,3,"c-d","F","0",0,300,1701185307288,"6038edc05fc5993376527b9a"
"1896","p1",6,0.2,3,"a-b","F","0",0,300,1701185320725,"6038edc05fc5993376527b9a"
"1897","p1",7,0.2,3,"a-f","F","0",0,300,1701185325267,"6038edc05fc5993376527b9a"
"1898","p1",8,0.2,3,"b-e","F","1",0,300,1701185332361,"6038edc05fc5993376527b9a"
"1899","p1",9,0.2,3,"[be]-[be]","F","1",0,300,1701185338479,"6038edc05fc5993376527b9a"
"1900","p1",10,0.2,3,"[[be][be]]-[[be][be]]","F","0",0,300,1701185343598,"6038edc05fc5993376527b9a"
"1901","p2",1,0.2,3,"a-f","F","0",0,0,1701185355676,"6038edc05fc5993376527b9a"
"1902","p2",2,0.2,3,"b-e","F","0",0,0,1701185360909,"6038edc05fc5993376527b9a"
"1903","p2",3,0.2,3,"c-d","F","1",0,0,1701185364318,"6038edc05fc5993376527b9a"
"1904","p2",4,0.2,3,"[cd]-[cd]","F","0",0,0,1701185368405,"6038edc05fc5993376527b9a"
"1905","p2",5,0.2,3,"[cd]-f","F","1",0,0,1701185371962,"6038edc05fc5993376527b9a"
"1906","p2",6,0.2,3,"[[cd]f]-[[cd]f]","F","0",0,0,1701185375492,"6038edc05fc5993376527b9a"
"1907","p2",7,0.2,3,"[[cd]f]-[cd]","F","0",0,0,1701185381113,"6038edc05fc5993376527b9a"
"1908","p2",8,0.2,3,"[[cd]f]","E","NA",1350,1350,1701185384875,"6038edc05fc5993376527b9a"
"1909","p2",9,0.2,3,"[[cd]f]-a","F","1",0,1350,1701185389960,"6038edc05fc5993376527b9a"
"1910","p2",10,0.2,3,"[[[cd]f]a]","E","NA",4050,5400,1701185393302,"6038edc05fc5993376527b9a"
"1911","t1",1,0.2,3,"a-d","F","0",0,0,1701185420669,"6038edc05fc5993376527b9a"
"1912","t1",2,0.2,3,"a","E","NA",150,150,1701185425076,"6038edc05fc5993376527b9a"
"1913","t1",3,0.2,3,"c-d","F","0",0,150,1701185429599,"6038edc05fc5993376527b9a"
"1914","t1",4,0.2,3,"a-f","F","0",0,150,1701185433129,"6038edc05fc5993376527b9a"
"1915","t1",5,0.2,3,"d-e","F","0",0,150,1701185436002,"6038edc05fc5993376527b9a"
"1916","t1",6,0.2,3,"c-e","F","0",0,150,1701185441596,"6038edc05fc5993376527b9a"
"1917","t1",7,0.2,3,"b","E","NA",150,300,1701185444785,"6038edc05fc5993376527b9a"
"1918","t1",8,0.2,3,"c","E","NA",150,450,1701185449405,"6038edc05fc5993376527b9a"
"1919","t1",9,0.2,3,"c","E","NA",150,600,1701185451214,"6038edc05fc5993376527b9a"
"1920","t1",10,0.2,3,"b","E","NA",150,750,1701185453396,"6038edc05fc5993376527b9a"
"1921","t2",1,0.2,3,"e-f","F","0",0,0,1701185462272,"6038edc05fc5993376527b9a"
"1922","t2",2,0.2,3,"d-e","F","1",0,0,1701185465552,"6038edc05fc5993376527b9a"
"1923","t2",3,0.2,3,"[de]","E","NA",450,450,1701185468108,"6038edc05fc5993376527b9a"
"1924","t2",4,0.2,3,"[de]-[de]","F","0",0,450,1701185470972,"6038edc05fc5993376527b9a"
"1925","t2",5,0.2,3,"[de]-f","F","0",0,450,1701185475317,"6038edc05fc5993376527b9a"
"1926","t2",6,0.2,3,"[de]-a","F","0",0,450,1701185480781,"6038edc05fc5993376527b9a"
"1927","t2",7,0.2,3,"[de]-b","F","0",0,450,1701185484770,"6038edc05fc5993376527b9a"
"1928","t2",8,0.2,3,"[de]-c","F","0",0,450,1701185489456,"6038edc05fc5993376527b9a"
"1929","t2",9,0.2,3,"[de]-d","F","1",0,450,1701185493917,"6038edc05fc5993376527b9a"
"1930","t2",10,0.2,3,"[[de]d]","E","NA",1350,1800,1701185498805,"6038edc05fc5993376527b9a"
"1931","t3",1,0.2,3,"a-f","F","1",0,0,1701185527475,"6038edc05fc5993376527b9a"
"1932","t3",2,0.2,3,"[af]","E","NA",450,450,1701185529914,"6038edc05fc5993376527b9a"
"1933","t3",3,0.2,3,"[af]-[af]","F","0",0,450,1701185532852,"6038edc05fc5993376527b9a"
"1934","t3",4,0.2,3,"[af]-e","F","0",0,450,1701185536141,"6038edc05fc5993376527b9a"
"1935","t3",5,0.2,3,"[af]-f","F","0",0,450,1701185538798,"6038edc05fc5993376527b9a"
"1936","t3",6,0.2,3,"[af]-a","F","1",0,450,1701185542090,"6038edc05fc5993376527b9a"
"1937","t3",7,0.2,3,"[[af]a]","E","NA",1350,1800,1701185544895,"6038edc05fc5993376527b9a"
"1938","t3",8,0.2,3,"[[af]a]-[[af]a]","F","1",0,1800,1701185548552,"6038edc05fc5993376527b9a"
"1939","t3",9,0.2,3,"[[[af]a][[af]a]]","E","NA",4050,5850,1701185551955,"6038edc05fc5993376527b9a"
"1940","t3",10,0.2,3,"[[[af]a][[af]a]]-[[[af]a][[af]a]]","F","1",0,5850,1701185554842,"6038edc05fc5993376527b9a"
"1941","t4",1,0.2,3,"e-f","F","0",0,0,1701185567006,"6038edc05fc5993376527b9a"
"1942","t4",2,0.2,3,"d-f","F","0",0,0,1701185571017,"6038edc05fc5993376527b9a"
"1943","t4",3,0.2,3,"c-f","F","0",0,0,1701185573870,"6038edc05fc5993376527b9a"
"1944","t4",4,0.2,3,"a-f","F","1",0,0,1701185576958,"6038edc05fc5993376527b9a"
