"","id","condition","task_id","squareOnLeft","pcircle","psquare","pcross","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"729",11,"expert",1,1,0.8,0.2,0.2,9,"E","circle-[[[[bc]f][df]][df]]","NA",507,1521,1713535071276,1713534973578,97.698
"730",11,"expert",1,1,0.8,0.2,0.2,10,"E","circle-[[[[bc]f][df]][df]]","NA",507,2028,1713535073531,1713534973578,99.953
"731",11,"expert",2,1,0.2,0.2,0.8,1,"F","circle-b-square-b","0",0,0,1713535082466,1713534973578,108.888
"732",11,"expert",2,1,0.2,0.2,0.8,2,"F","circle-e-square-d","1",0,0,1713535085085,1713534973578,111.507
"733",11,"expert",2,1,0.2,0.2,0.8,3,"F","circle-c-square-[de]","1",0,0,1713535087479,1713534973578,113.901
"734",11,"expert",2,1,0.2,0.2,0.8,4,"F","circle-[[de]c]-square-[de]","1",0,0,1713535089891,1713534973578,116.313
"735",11,"expert",2,1,0.2,0.2,0.8,5,"F","circle-[[de]c]-circle-d","0",0,0,1713535094298,1713534973578,120.72
"736",11,"expert",2,1,0.2,0.2,0.8,6,"F","circle-[[de]c]-square-[[[de]c][de]]","1",0,0,1713535096992,1713534973578,123.414
"737",11,"expert",2,1,0.2,0.2,0.8,7,"E","square-[[[[de]c][de]][[de]c]]","NA",507,507,1713535098815,1713534973578,125.237
"738",11,"expert",2,1,0.2,0.2,0.8,8,"E","square-[[[[de]c][de]][[de]c]]","NA",507,1014,1713535100377,1713534973578,126.799
"739",11,"expert",2,1,0.2,0.2,0.8,9,"E","square-[[[[de]c][de]][[de]c]]","NA",507,1521,1713535102062,1713534973578,128.484
"740",11,"expert",2,1,0.2,0.2,0.8,10,"E","square-[[[[de]c][de]][[de]c]]","NA",507,2028,1713535103649,1713534973578,130.071
"741",11,"expert",3,1,0.2,0.8,0.2,1,"F","square-b-square-c","1",0,0,1713535112280,1713534973578,138.702
"742",11,"expert",3,1,0.2,0.8,0.2,2,"F","square-[bc]-square-f","1",0,0,1713535114859,1713534973578,141.281
"743",11,"expert",3,1,0.2,0.8,0.2,3,"F","square-[[bc]f]-square-[bc]","1",0,0,1713535117048,1713534973578,143.47
"744",11,"expert",3,1,0.2,0.8,0.2,4,"F","square-[[[bc]f][bc]]-square-[[bc]f]","1",0,0,1713535119017,1713534973578,145.439
"745",11,"expert",3,1,0.2,0.8,0.2,5,"F","square-[[[[bc]f][bc]][[bc]f]]-square-[[[bc]f][bc]]","1",0,0,1713535121641,1713534973578,148.063
"746",11,"expert",3,1,0.2,0.8,0.2,6,"E","square-[[[[[bc]f][bc]][[bc]f]][[[bc]f][bc]]]","NA",761,761,1713535123779,1713534973578,150.201
"747",11,"expert",3,1,0.2,0.8,0.2,7,"E","square-[[[[[bc]f][bc]][[bc]f]][[[bc]f][bc]]]","NA",761,1522,1713535125310,1713534973578,151.732
"748",11,"expert",3,1,0.2,0.8,0.2,8,"E","square-[[[[[bc]f][bc]][[bc]f]][[[bc]f][bc]]]","NA",761,2283,1713535126791,1713534973578,153.213
"749",11,"expert",3,1,0.2,0.8,0.2,9,"E","square-[[[[[bc]f][bc]][[bc]f]][[[bc]f][bc]]]","NA",761,3044,1713535128764,1713534973578,155.186
"750",11,"expert",3,1,0.2,0.8,0.2,10,"E","square-[[[[[bc]f][bc]][[bc]f]][[[bc]f][bc]]]","NA",761,3805,1713535130604,1713534973578,157.026
"751",11,"expert",4,1,0.2,0.8,0.2,1,"F","square-a-square-d","1",0,0,1713535140256,1713534973578,166.678
"752",11,"expert",4,1,0.2,0.8,0.2,2,"F","square-[ad]-square-d","1",0,0,1713535141825,1713534973578,168.247
"753",11,"expert",4,1,0.2,0.8,0.2,3,"F","square-[[ad]d]-square-[ad]","1",0,0,1713535143650,1713534973578,170.072
"754",11,"expert",4,1,0.2,0.8,0.2,4,"F","square-[[[ad]d][ad]]-square-[[ad]d]","1",0,0,1713535145553,1713534973578,171.975
"755",11,"expert",4,1,0.2,0.8,0.2,5,"F","square-[[[[ad]d][ad]][[ad]d]]-square-[[[ad]d][ad]]","1",0,0,1713535147986,1713534973578,174.408
"756",11,"expert",4,1,0.2,0.8,0.2,6,"F","square-[[[[[ad]d][ad]][[ad]d]][[[ad]d][ad]]]-square-[[[[ad]d][ad]][[ad]d]]","1",0,0,1713535150258,1713534973578,176.68
"757",11,"expert",4,1,0.2,0.8,0.2,7,"E","square-[[[[[[ad]d][ad]][[ad]d]][[[ad]d][ad]]][[[[ad]d][ad]][[ad]d]]]","NA",1142,1142,1713535152545,1713534973578,178.967
"758",11,"expert",4,1,0.2,0.8,0.2,8,"E","square-[[[[[[ad]d][ad]][[ad]d]][[[ad]d][ad]]][[[[ad]d][ad]][[ad]d]]]","NA",1142,2284,1713535154368,1713534973578,180.79
"759",11,"expert",4,1,0.2,0.8,0.2,9,"E","square-[[[[[[ad]d][ad]][[ad]d]][[[ad]d][ad]]][[[[ad]d][ad]][[ad]d]]]","NA",1142,3426,1713535156159,1713534973578,182.581
"760",11,"expert",4,1,0.2,0.8,0.2,10,"E","square-[[[[[[ad]d][ad]][[ad]d]][[[ad]d][ad]]][[[[ad]d][ad]][[ad]d]]]","NA",1142,4568,1713535157973,1713534973578,184.395
"761",11,"expert",5,1,0.2,0.2,0.8,1,"F","circle-a-square-d","1",0,0,1713535169282,1713534973578,195.704
"762",11,"expert",5,1,0.2,0.2,0.8,2,"F","circle-b-square-[ad]","1",0,0,1713535171155,1713534973578,197.577
"763",11,"expert",5,1,0.2,0.2,0.8,3,"F","circle-[[ad]b]-square-[ad]","0",0,0,1713535173223,1713534973578,199.645
"764",11,"expert",5,1,0.2,0.2,0.8,4,"F","circle-d-square-[ad]","1",0,0,1713535175641,1713534973578,202.063
"765",11,"expert",5,1,0.2,0.2,0.8,5,"F","circle-[[ad]b]-square-[[ad]d]","1",0,0,1713535177838,1713534973578,204.26
"766",11,"expert",5,1,0.2,0.2,0.8,6,"F","circle-[[[ad]b][[ad]d]]-square-[[ad]d]","0",0,0,1713535179971,1713534973578,206.393
"767",11,"expert",5,1,0.2,0.2,0.8,7,"F","circle-[[[ad]b][[ad]d]]-square-[ad]","1",0,0,1713535182779,1713534973578,209.201
"768",11,"expert",5,1,0.2,0.2,0.8,8,"E","square-[[[[ad]b][[ad]d]][ad]]","NA",507,507,1713535184781,1713534973578,211.203
"769",11,"expert",5,1,0.2,0.2,0.8,9,"E","square-[[[[ad]b][[ad]d]][ad]]","NA",507,1014,1713535186328,1713534973578,212.75
"770",11,"expert",5,1,0.2,0.2,0.8,10,"E","square-[[[[ad]b][[ad]d]][ad]]","NA",507,1521,1713535187793,1713534973578,214.215
"771",11,"expert",6,1,0.8,0.2,0.2,1,"F","circle-b-circle-c","1",0,0,1713535193409,1713534973578,219.831
"772",11,"expert",6,1,0.8,0.2,0.2,2,"F","circle-[bc]-circle-d","1",0,0,1713535199399,1713534973578,225.821
"773",11,"expert",6,1,0.8,0.2,0.2,3,"F","circle-[[bc]d]-circle-[bc]","1",0,0,1713535201173,1713534973578,227.595
"774",11,"expert",6,1,0.8,0.2,0.2,4,"F","circle-[[[bc]d][bc]]-circle-[[bc]d]","1",0,0,1713535202865,1713534973578,229.287
"775",11,"expert",6,1,0.8,0.2,0.2,5,"F","circle-[[[[bc]d][bc]][[bc]d]]-circle-[[[bc]d][bc]]","1",0,0,1713535204844,1713534973578,231.266
"776",11,"expert",6,1,0.8,0.2,0.2,6,"F","circle-[[[[[bc]d][bc]][[bc]d]][[[bc]d][bc]]]-circle-[[[[bc]d][bc]][[bc]d]]","0",0,0,1713535206709,1713534973578,233.131
"777",11,"expert",6,1,0.8,0.2,0.2,7,"E","circle-[[[[[bc]d][bc]][[bc]d]][[[bc]d][bc]]]","NA",761,761,1713535209557,1713534973578,235.979
"778",11,"expert",6,1,0.8,0.2,0.2,8,"E","circle-[[[[[bc]d][bc]][[bc]d]][[[bc]d][bc]]]","NA",761,1522,1713535211079,1713534973578,237.501
"779",11,"expert",6,1,0.8,0.2,0.2,9,"E","circle-[[[[[bc]d][bc]][[bc]d]][[[bc]d][bc]]]","NA",761,2283,1713535212487,1713534973578,238.909
"780",11,"expert",6,1,0.8,0.2,0.2,10,"E","circle-[[[[[bc]d][bc]][[bc]d]][[[bc]d][bc]]]","NA",761,3044,1713535213895,1713534973578,240.317
"781",11,"expert",7,1,0.2,0.2,0.8,1,"F","circle-f-square-c","1",0,0,1713535220602,1713534973578,247.024
"782",11,"expert",7,1,0.2,0.2,0.8,2,"F","circle-e-square-c","0",0,0,1713535222621,1713534973578,249.043
"783",11,"expert",7,1,0.2,0.2,0.8,3,"F","circle-[cf]-square-f","0",0,0,1713535225991,1713534973578,252.413
"784",11,"expert",7,1,0.2,0.2,0.8,4,"F","circle-[cf]-square-e","1",0,0,1713535228228,1713534973578,254.65
"785",11,"expert",7,1,0.2,0.2,0.8,5,"F","circle-[[cf]e]-square-b","0",0,0,1713535231695,1713534973578,258.117
"786",11,"expert",7,1,0.2,0.2,0.8,6,"F","circle-a-square-d","1",0,0,1713535234391,1713534973578,260.813
"787",11,"expert",7,1,0.2,0.2,0.8,7,"F","circle-[[cf]e]-square-[ad]","0",0,0,1713535236564,1713534973578,262.986
"788",11,"expert",7,1,0.2,0.2,0.8,8,"E","circle-[[cf]e]","NA",225,225,1713535238436,1713534973578,264.858
"789",11,"expert",7,1,0.2,0.2,0.8,9,"E","circle-[[cf]e]","NA",225,450,1713535239744,1713534973578,266.166
"790",11,"expert",7,1,0.2,0.2,0.8,10,"E","circle-[[cf]e]","NA",225,675,1713535241028,1713534973578,267.45
"791",11,"expert",8,1,0.8,0.2,0.2,1,"F","circle-b-circle-f","1",0,0,1713535245953,1713534973578,272.375
"792",11,"expert",8,1,0.8,0.2,0.2,2,"F","circle-[bf]-circle-d","1",0,0,1713535248606,1713534973578,275.028
"793",11,"expert",8,1,0.8,0.2,0.2,3,"F","circle-[[bf]d]-circle-[bf]","1",0,0,1713535250787,1713534973578,277.209
"794",11,"expert",8,1,0.8,0.2,0.2,4,"F","circle-[[[bf]d][bf]]-circle-[[bf]d]","1",0,0,1713535252809,1713534973578,279.231
"795",11,"expert",8,1,0.8,0.2,0.2,5,"F","circle-[[[[bf]d][bf]][[bf]d]]-circle-[[[bf]d][bf]]","1",0,0,1713535255512,1713534973578,281.934
"796",11,"expert",8,1,0.8,0.2,0.2,6,"F","circle-[[[[[bf]d][bf]][[bf]d]][[[bf]d][bf]]]-circle-[[[[bf]d][bf]][[bf]d]]","1",0,0,1713535257770,1713534973578,284.192
"797",11,"expert",8,1,0.8,0.2,0.2,7,"E","circle-[[[[[[bf]d][bf]][[bf]d]][[[bf]d][bf]]][[[[bf]d][bf]][[bf]d]]]","NA",1142,1142,1713535259845,1713534973578,286.267
"798",11,"expert",8,1,0.8,0.2,0.2,8,"E","circle-[[[[[[bf]d][bf]][[bf]d]][[[bf]d][bf]]][[[[bf]d][bf]][[bf]d]]]","NA",1142,2284,1713535261359,1713534973578,287.781
"799",11,"expert",8,1,0.8,0.2,0.2,9,"E","circle-[[[[[[bf]d][bf]][[bf]d]][[[bf]d][bf]]][[[[bf]d][bf]][[bf]d]]]","NA",1142,3426,1713535262815,1713534973578,289.237
"800",11,"expert",8,1,0.8,0.2,0.2,10,"E","circle-[[[[[[bf]d][bf]][[bf]d]][[[bf]d][bf]]][[[[bf]d][bf]][[bf]d]]]","NA",1142,4568,1713535264647,1713534973578,291.069
"801",11,"expert",9,1,0.2,0.8,0.2,1,"F","square-c-square-e","0",0,0,1713535270045,1713534973578,296.467
"802",11,"expert",9,1,0.2,0.8,0.2,2,"F","square-c-square-d","1",0,0,1713535271523,1713534973578,297.945
"803",11,"expert",9,1,0.2,0.8,0.2,3,"F","square-[cd]-square-f","1",0,0,1713535273193,1713534973578,299.615
"804",11,"expert",9,1,0.2,0.8,0.2,4,"F","square-[[cd]f]-square-[cd]","1",0,0,1713535275528,1713534973578,301.95
"805",11,"expert",9,1,0.2,0.8,0.2,5,"F","square-[[[cd]f][cd]]-square-[[cd]f]","1",0,0,1713535277758,1713534973578,304.18
"806",11,"expert",9,1,0.2,0.8,0.2,6,"F","square-[[[[cd]f][cd]][[cd]f]]-square-[[[cd]f][cd]]","0",0,0,1713535279721,1713534973578,306.143
"807",11,"expert",9,1,0.2,0.8,0.2,7,"E","square-[[[[cd]f][cd]][[cd]f]]","NA",507,507,1713535281976,1713534973578,308.398
"808",11,"expert",9,1,0.2,0.8,0.2,8,"E","square-[[[[cd]f][cd]][[cd]f]]","NA",507,1014,1713535283456,1713534973578,309.878
"809",11,"expert",9,1,0.2,0.8,0.2,9,"E","square-[[[[cd]f][cd]][[cd]f]]","NA",507,1521,1713535285181,1713534973578,311.603
"810",11,"expert",9,1,0.2,0.8,0.2,10,"E","square-[[[[cd]f][cd]][[cd]f]]","NA",507,2028,1713535286760,1713534973578,313.182
"811",12,"expert",1,1,0.2,0.8,0.2,1,"F","square-a-square-b","1",0,0,1713535192237,1713535053423,138.814
"812",12,"expert",1,1,0.2,0.8,0.2,2,"E","square-[ab]","NA",150,150,1713535198405,1713535053423,144.982
"813",12,"expert",1,1,0.2,0.8,0.2,3,"E","square-[ab]","NA",150,300,1713535200117,1713535053423,146.694
"814",12,"expert",1,1,0.2,0.8,0.2,4,"E","square-[ab]","NA",150,450,1713535201701,1713535053423,148.278
"815",12,"expert",1,1,0.2,0.8,0.2,5,"E","square-[ab]","NA",150,600,1713535203341,1713535053423,149.918
"816",12,"expert",1,1,0.2,0.8,0.2,6,"E","square-[ab]","NA",150,750,1713535204893,1713535053423,151.47
"817",12,"expert",1,1,0.2,0.8,0.2,7,"E","square-[ab]","NA",150,900,1713535206373,1713535053423,152.95
"818",12,"expert",1,1,0.2,0.8,0.2,8,"E","square-[ab]","NA",150,1050,1713535207694,1713535053423,154.271
"819",12,"expert",1,1,0.2,0.8,0.2,9,"E","square-[ab]","NA",150,1200,1713535209181,1713535053423,155.758
"820",12,"expert",1,1,0.2,0.8,0.2,10,"E","square-[ab]","NA",150,1350,1713535210933,1713535053423,157.51
"821",12,"expert",2,1,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535225669,1713535053423,172.246
"822",12,"expert",2,1,0.8,0.2,0.2,2,"E","circle-[ab]","NA",150,150,1713535229461,1713535053423,176.038
"823",12,"expert",2,1,0.8,0.2,0.2,3,"E","circle-[ab]","NA",150,300,1713535231085,1713535053423,177.662
"824",12,"expert",2,1,0.8,0.2,0.2,4,"E","circle-[ab]","NA",150,450,1713535233085,1713535053423,179.662
"825",12,"expert",2,1,0.8,0.2,0.2,5,"E","circle-[ab]","NA",150,600,1713535234869,1713535053423,181.446
"826",12,"expert",2,1,0.8,0.2,0.2,6,"E","circle-[ab]","NA",150,750,1713535236277,1713535053423,182.854
"827",12,"expert",2,1,0.8,0.2,0.2,7,"E","circle-[ab]","NA",150,900,1713535237989,1713535053423,184.566
"828",12,"expert",2,1,0.8,0.2,0.2,8,"E","circle-[ab]","NA",150,1050,1713535240045,1713535053423,186.622
"829",12,"expert",2,1,0.8,0.2,0.2,9,"E","circle-[ab]","NA",150,1200,1713535241525,1713535053423,188.102
"830",12,"expert",2,1,0.8,0.2,0.2,10,"E","circle-[ab]","NA",150,1350,1713535243693,1713535053423,190.27
"831",12,"expert",3,1,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535254845,1713535053423,201.422
"832",12,"expert",3,1,0.8,0.2,0.2,2,"E","circle-[ab]","NA",150,150,1713535257429,1713535053423,204.006
"833",12,"expert",3,1,0.8,0.2,0.2,3,"E","circle-[ab]","NA",150,300,1713535259397,1713535053423,205.974
"834",12,"expert",3,1,0.8,0.2,0.2,4,"E","circle-[ab]","NA",150,450,1713535260925,1713535053423,207.502
"835",12,"expert",3,1,0.8,0.2,0.2,5,"E","circle-[ab]","NA",150,600,1713535262517,1713535053423,209.094
"836",12,"expert",3,1,0.8,0.2,0.2,6,"E","circle-[ab]","NA",150,750,1713535264261,1713535053423,210.838
"837",12,"expert",3,1,0.8,0.2,0.2,7,"E","circle-[ab]","NA",150,900,1713535265941,1713535053423,212.518
"838",12,"expert",3,1,0.8,0.2,0.2,8,"E","circle-[ab]","NA",150,1050,1713535267742,1713535053423,214.319
"839",12,"expert",3,1,0.8,0.2,0.2,9,"E","circle-[ab]","NA",150,1200,1713535269797,1713535053423,216.374
"840",12,"expert",3,1,0.8,0.2,0.2,10,"E","circle-[ab]","NA",150,1350,1713535271701,1713535053423,218.278
"841",12,"expert",4,1,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535282253,1713535053423,228.83
"842",12,"expert",4,1,0.8,0.2,0.2,2,"E","circle-[ab]","NA",150,150,1713535284925,1713535053423,231.502
"843",12,"expert",4,1,0.8,0.2,0.2,3,"E","circle-[ab]","NA",150,300,1713535286517,1713535053423,233.094
"844",12,"expert",4,1,0.8,0.2,0.2,4,"E","circle-[ab]","NA",150,450,1713535288093,1713535053423,234.67
"845",12,"expert",4,1,0.8,0.2,0.2,5,"E","circle-[ab]","NA",150,600,1713535289573,1713535053423,236.15
"846",12,"expert",4,1,0.8,0.2,0.2,6,"E","circle-[ab]","NA",150,750,1713535291005,1713535053423,237.582
"847",12,"expert",4,1,0.8,0.2,0.2,7,"E","circle-[ab]","NA",150,900,1713535292566,1713535053423,239.143
"848",12,"expert",4,1,0.8,0.2,0.2,8,"E","circle-[ab]","NA",150,1050,1713535294293,1713535053423,240.87
"849",12,"expert",4,1,0.8,0.2,0.2,9,"E","circle-[ab]","NA",150,1200,1713535295861,1713535053423,242.438
"850",12,"expert",4,1,0.8,0.2,0.2,10,"E","circle-[ab]","NA",150,1350,1713535297533,1713535053423,244.11
"851",12,"expert",5,1,0.2,0.2,0.8,1,"F","circle-e-square-f","1",0,0,1713535307557,1713535053423,254.134
"852",12,"expert",5,1,0.2,0.2,0.8,2,"E","circle-[ef]","NA",150,150,1713535310901,1713535053423,257.478
"853",12,"expert",5,1,0.2,0.2,0.8,3,"E","circle-[ef]","NA",150,300,1713535312894,1713535053423,259.471
"854",12,"expert",5,1,0.2,0.2,0.8,4,"E","circle-[ef]","NA",150,450,1713535314477,1713535053423,261.054
"855",12,"expert",5,1,0.2,0.2,0.8,5,"E","circle-[ef]","NA",150,600,1713535316125,1713535053423,262.702
"856",12,"expert",5,1,0.2,0.2,0.8,6,"E","circle-[ef]","NA",150,750,1713535318341,1713535053423,264.918
"857",12,"expert",5,1,0.2,0.2,0.8,7,"E","circle-[ef]","NA",150,900,1713535319981,1713535053423,266.558
"858",12,"expert",5,1,0.2,0.2,0.8,8,"E","circle-[ef]","NA",150,1050,1713535321613,1713535053423,268.19
"859",12,"expert",5,1,0.2,0.2,0.8,9,"E","circle-[ef]","NA",150,1200,1713535323373,1713535053423,269.95
"860",12,"expert",5,1,0.2,0.2,0.8,10,"E","circle-[ef]","NA",150,1350,1713535324974,1713535053423,271.551
"861",12,"expert",6,1,0.2,0.8,0.2,1,"F","square-e-square-f","0",0,0,1713535335150,1713535053423,281.727
"862",12,"expert",6,1,0.2,0.8,0.2,2,"F","square-a-square-b","1",0,0,1713535339877,1713535053423,286.454
"863",12,"expert",6,1,0.2,0.8,0.2,3,"E","square-[ab]","NA",150,150,1713535342085,1713535053423,288.662
"864",12,"expert",6,1,0.2,0.8,0.2,4,"E","square-[ab]","NA",150,300,1713535343605,1713535053423,290.182
"865",12,"expert",6,1,0.2,0.8,0.2,5,"E","square-[ab]","NA",150,450,1713535345213,1713535053423,291.79
"866",12,"expert",6,1,0.2,0.8,0.2,6,"E","square-[ab]","NA",150,600,1713535346805,1713535053423,293.382
"867",12,"expert",6,1,0.2,0.8,0.2,7,"E","square-[ab]","NA",150,750,1713535348805,1713535053423,295.382
"868",12,"expert",6,1,0.2,0.8,0.2,8,"E","square-[ab]","NA",150,900,1713535350141,1713535053423,296.718
"869",12,"expert",6,1,0.2,0.8,0.2,9,"E","square-[ab]","NA",150,1050,1713535351837,1713535053423,298.414
"870",12,"expert",6,1,0.2,0.8,0.2,10,"E","square-[ab]","NA",150,1200,1713535353541,1713535053423,300.118
"871",12,"expert",7,1,0.2,0.8,0.2,1,"F","square-a-square-b","1",0,0,1713535362837,1713535053423,309.414
"872",12,"expert",7,1,0.2,0.8,0.2,2,"E","square-[ab]","NA",150,150,1713535364885,1713535053423,311.462
"873",12,"expert",7,1,0.2,0.8,0.2,3,"E","square-[ab]","NA",150,300,1713535366309,1713535053423,312.886
"874",12,"expert",7,1,0.2,0.8,0.2,4,"E","square-[ab]","NA",150,450,1713535367685,1713535053423,314.262
"875",12,"expert",7,1,0.2,0.8,0.2,5,"E","square-[ab]","NA",150,600,1713535368997,1713535053423,315.574
"876",12,"expert",7,1,0.2,0.8,0.2,6,"E","square-[ab]","NA",150,750,1713535370373,1713535053423,316.95
"877",12,"expert",7,1,0.2,0.8,0.2,7,"E","square-[ab]","NA",150,900,1713535372301,1713535053423,318.878
"878",12,"expert",7,1,0.2,0.8,0.2,8,"E","square-[ab]","NA",150,1050,1713535373805,1713535053423,320.382
"879",12,"expert",7,1,0.2,0.8,0.2,9,"E","square-[ab]","NA",150,1200,1713535375501,1713535053423,322.078
"880",12,"expert",7,1,0.2,0.8,0.2,10,"E","square-[ab]","NA",150,1350,1713535376957,1713535053423,323.534
"881",12,"expert",8,1,0.2,0.2,0.8,1,"F","circle-f-square-f","1",0,0,1713535387941,1713535053423,334.518
"882",12,"expert",8,1,0.2,0.2,0.8,2,"E","square-[ff]","NA",150,150,1713535392733,1713535053423,339.31
"883",12,"expert",8,1,0.2,0.2,0.8,3,"E","square-[ff]","NA",150,300,1713535394477,1713535053423,341.054
"884",12,"expert",8,1,0.2,0.2,0.8,4,"E","square-[ff]","NA",150,450,1713535395917,1713535053423,342.494
"885",12,"expert",8,1,0.2,0.2,0.8,5,"E","square-[ff]","NA",150,600,1713535397229,1713535053423,343.806
"886",12,"expert",8,1,0.2,0.2,0.8,6,"E","square-[ff]","NA",150,750,1713535398541,1713535053423,345.118
"887",12,"expert",8,1,0.2,0.2,0.8,7,"E","square-[ff]","NA",150,900,1713535400229,1713535053423,346.806
"888",12,"expert",8,1,0.2,0.2,0.8,8,"E","square-[ff]","NA",150,1050,1713535401685,1713535053423,348.262
"889",12,"expert",8,1,0.2,0.2,0.8,9,"E","square-[ff]","NA",150,1200,1713535403221,1713535053423,349.798
"890",12,"expert",8,1,0.2,0.2,0.8,10,"E","square-[ff]","NA",150,1350,1713535404869,1713535053423,351.446
"891",12,"expert",9,1,0.2,0.2,0.8,1,"F","circle-e-square-e","0",0,0,1713535414957,1713535053423,361.534
"892",12,"expert",9,1,0.2,0.2,0.8,2,"F","circle-e-square-f","1",0,0,1713535417917,1713535053423,364.494
"893",12,"expert",9,1,0.2,0.2,0.8,3,"E","square-[ef]","NA",150,150,1713535419981,1713535053423,366.558
"894",12,"expert",9,1,0.2,0.2,0.8,4,"E","square-[ef]","NA",150,300,1713535421461,1713535053423,368.038
"895",12,"expert",9,1,0.2,0.2,0.8,5,"E","square-[ef]","NA",150,450,1713535422981,1713535053423,369.558
"896",12,"expert",9,1,0.2,0.2,0.8,6,"E","square-[ef]","NA",150,600,1713535424669,1713535053423,371.246
"897",12,"expert",9,1,0.2,0.2,0.8,7,"E","square-[ef]","NA",150,750,1713535426165,1713535053423,372.742
"898",12,"expert",9,1,0.2,0.2,0.8,8,"E","square-[ef]","NA",150,900,1713535427813,1713535053423,374.39
"899",12,"expert",9,1,0.2,0.2,0.8,9,"E","square-[ef]","NA",150,1050,1713535429117,1713535053423,375.694
"900",12,"expert",9,1,0.2,0.2,0.8,10,"E","square-[ef]","NA",150,1200,1713535430453,1713535053423,377.03
"901",13,"novice",1,0,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535359568,1713535294169,65.399
"902",13,"novice",1,0,0.8,0.2,0.2,2,"F","circle-a-circle-c","1",0,0,1713535362178,1713535294169,68.009
"903",13,"novice",1,0,0.8,0.2,0.2,3,"F","circle-[ab]-circle-[ac]","1",0,0,1713535365420,1713535294169,71.251
"904",13,"novice",1,0,0.8,0.2,0.2,4,"F","circle-b-circle-c","0",0,0,1713535368032,1713535294169,73.863
"905",13,"novice",1,0,0.8,0.2,0.2,5,"F","circle-b-circle-d","1",0,0,1713535370097,1713535294169,75.928
"906",13,"novice",1,0,0.8,0.2,0.2,6,"F","circle-[ac]-circle-[bd]","1",0,0,1713535373096,1713535294169,78.927
"907",13,"novice",1,0,0.8,0.2,0.2,7,"F","circle-[[ab][ac]]-circle-[[ac][bd]]","1",0,0,1713535375199,1713535294169,81.03
"908",13,"novice",1,0,0.8,0.2,0.2,8,"E","circle-[[[ab][ac]][[ac][bd]]]","NA",338,338,1713535377278,1713535294169,83.109
"909",13,"novice",1,0,0.8,0.2,0.2,9,"E","circle-[[[ab][ac]][[ac][bd]]]","NA",338,676,1713535379228,1713535294169,85.059
"910",13,"novice",1,0,0.8,0.2,0.2,10,"E","circle-[[[ab][ac]][[ac][bd]]]","NA",338,1014,1713535381494,1713535294169,87.325
"911",13,"novice",2,0,0.2,0.8,0.2,1,"F","circle-a-square-a","1",0,0,1713535388682,1713535294169,94.513
"912",13,"novice",2,0,0.2,0.8,0.2,2,"F","square-a-square-b","1",0,0,1713535391145,1713535294169,96.976
"913",13,"novice",2,0,0.2,0.8,0.2,3,"E","square-[aa]","NA",150,150,1713535393276,1713535294169,99.107
"914",13,"novice",2,0,0.2,0.8,0.2,4,"E","square-[ab]","NA",150,300,1713535394371,1713535294169,100.202
"915",13,"novice",2,0,0.2,0.8,0.2,5,"E","square-[ab]","NA",150,450,1713535395719,1713535294169,101.55
"916",13,"novice",2,0,0.2,0.8,0.2,6,"E","square-[aa]","NA",150,600,1713535397344,1713535294169,103.175
"917",13,"novice",2,0,0.2,0.8,0.2,7,"E","square-[ab]","NA",150,750,1713535398825,1713535294169,104.656
"918",13,"novice",2,0,0.2,0.8,0.2,8,"E","square-[aa]","NA",150,900,1713535400189,1713535294169,106.02
"919",13,"novice",2,0,0.2,0.8,0.2,9,"E","square-[ab]","NA",150,1050,1713535401615,1713535294169,107.446
"920",13,"novice",2,0,0.2,0.8,0.2,10,"E","square-[aa]","NA",150,1200,1713535403122,1713535294169,108.953
"921",13,"novice",3,0,0.2,0.8,0.2,1,"F","square-a-square-b","1",0,0,1713535408431,1713535294169,114.262
"922",13,"novice",3,0,0.2,0.8,0.2,2,"F","square-a-square-c","1",0,0,1713535410794,1713535294169,116.625
"923",13,"novice",3,0,0.2,0.8,0.2,3,"F","square-[ab]-square-[ac]","1",0,0,1713535412588,1713535294169,118.419
"924",13,"novice",3,0,0.2,0.8,0.2,4,"E","square-[[ab][ac]]","NA",225,225,1713535414095,1713535294169,119.926
"925",13,"novice",3,0,0.2,0.8,0.2,5,"E","square-[[ab][ac]]","NA",225,450,1713535415299,1713535294169,121.13
"926",13,"novice",3,0,0.2,0.8,0.2,6,"E","square-[[ab][ac]]","NA",225,675,1713535416716,1713535294169,122.547
"927",13,"novice",3,0,0.2,0.8,0.2,7,"E","square-[[ab][ac]]","NA",225,900,1713535418011,1713535294169,123.842
"928",13,"novice",3,0,0.2,0.8,0.2,8,"E","square-[[ab][ac]]","NA",225,1125,1713535419322,1713535294169,125.153
"929",13,"novice",3,0,0.2,0.8,0.2,9,"E","square-[[ab][ac]]","NA",225,1350,1713535420522,1713535294169,126.353
"930",13,"novice",3,0,0.2,0.8,0.2,10,"E","square-[[ab][ac]]","NA",225,1575,1713535422590,1713535294169,128.421
"931",13,"novice",4,0,0.8,0.2,0.2,1,"F","circle-a-circle-b","1",0,0,1713535428672,1713535294169,134.503
