"","id","condition","task_type","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"2434",25,"novice-low","practice",4,"novice","low","triangle-diamond",4,"F","diamond-e-triangle-[[af]f]","1",0,0,1717524005467,1717523890261,115.206
"2435",25,"novice-low","practice",4,"novice","low","triangle-diamond",5,"F","triangle-[[[af]f]e]-triangle-[[af]f]","0",0,0,1717524007612,1717523890261,117.351
"2436",25,"novice-low","practice",4,"novice","low","triangle-diamond",6,"F","diamond-e-triangle-[[[af]f]e]","0",0,0,1717524009897,1717523890261,119.636
"2437",25,"novice-low","practice",4,"novice","low","triangle-diamond",7,"F","triangle-[[[af]f]e]-triangle-[af]","0",0,0,1717524011786,1717523890261,121.525
"2438",25,"novice-low","practice",4,"novice","low","triangle-diamond",8,"E","triangle-[[[af]f]e]","NA",338,338,1717524017379,1717523890261,127.118
"2439",25,"novice-low","practice",4,"novice","low","triangle-diamond",9,"E","triangle-[[[af]f]e]","NA",338,676,1717524020769,1717523890261,130.508
"2440",25,"novice-low","practice",4,"novice","low","triangle-diamond",10,"E","triangle-[[[af]f]e]","NA",338,1014,1717524023001,1717523890261,132.74
"2441",25,"novice-low","practice",5,"novice","low","triangle-triangle",1,"F","triangle-e-triangle-f","1",0,0,1717524028942,1717523890261,138.681
"2442",25,"novice-low","practice",5,"novice","low","triangle-triangle",2,"F","diamond-f-triangle-[ef]","0",0,0,1717524031683,1717523890261,141.422
"2443",25,"novice-low","practice",5,"novice","low","triangle-triangle",3,"F","triangle-[ef]-triangle-b","1",0,0,1717524034363,1717523890261,144.102
"2444",25,"novice-low","practice",5,"novice","low","triangle-triangle",4,"E","triangle-[[ef]b]","NA",225,225,1717524036336,1717523890261,146.075
"2445",25,"novice-low","practice",5,"novice","low","triangle-triangle",5,"E","triangle-[[ef]b]","NA",225,450,1717524038096,1717523890261,147.835
"2446",25,"novice-low","practice",5,"novice","low","triangle-triangle",6,"E","triangle-[[ef]b]","NA",225,675,1717524039643,1717523890261,149.382
"2447",25,"novice-low","practice",5,"novice","low","triangle-triangle",7,"E","triangle-[[ef]b]","NA",225,900,1717524041000,1717523890261,150.739
"2448",25,"novice-low","practice",5,"novice","low","triangle-triangle",8,"E","triangle-[[ef]b]","NA",225,1125,1717524042530,1717523890261,152.269
"2449",25,"novice-low","practice",5,"novice","low","triangle-triangle",9,"E","triangle-[[ef]b]","NA",225,1350,1717524043803,1717523890261,153.542
"2450",25,"novice-low","practice",5,"novice","low","triangle-triangle",10,"E","triangle-[[ef]b]","NA",225,1575,1717524045581,1717523890261,155.32
"2451",25,"novice-low","task",1,"novice","low","diamond-diamond",1,"F","triangle-e-triangle-f","1",0,0,1717524052300,1717523890261,162.039
"2452",25,"novice-low","task",1,"novice","low","diamond-diamond",2,"F","diamond-f-triangle-[ef]","1",0,0,1717524055139,1717523890261,164.878
"2453",25,"novice-low","task",1,"novice","low","diamond-diamond",3,"F","triangle-[[ef]f]-triangle-[ef]","0",0,0,1717524058029,1717523890261,167.768
"2454",25,"novice-low","task",1,"novice","low","diamond-diamond",4,"E","triangle-[[ef]f]","NA",225,225,1717524060977,1717523890261,170.716
"2455",25,"novice-low","task",1,"novice","low","diamond-diamond",5,"E","triangle-[[ef]f]","NA",225,450,1717524062669,1717523890261,172.408
"2456",25,"novice-low","task",1,"novice","low","diamond-diamond",6,"E","triangle-[[ef]f]","NA",225,675,1717524064091,1717523890261,173.83
"2457",25,"novice-low","task",1,"novice","low","diamond-diamond",7,"E","triangle-[[ef]f]","NA",225,900,1717524065533,1717523890261,175.272
"2458",25,"novice-low","task",1,"novice","low","diamond-diamond",8,"E","triangle-[[ef]f]","NA",225,1125,1717524067172,1717523890261,176.911
"2459",25,"novice-low","task",1,"novice","low","diamond-diamond",9,"E","triangle-[[ef]f]","NA",225,1350,1717524068824,1717523890261,178.563
"2460",25,"novice-low","task",1,"novice","low","diamond-diamond",10,"E","triangle-[[ef]f]","NA",225,1575,1717524070342,1717523890261,180.081
"2461",25,"novice-low","task",2,"novice","low","triangle-triangle",1,"F","triangle-c-triangle-d","1",0,0,1717524075611,1717523890261,185.35
"2462",25,"novice-low","task",2,"novice","low","triangle-triangle",2,"F","diamond-a-triangle-[cd]","0",0,0,1717524078302,1717523890261,188.041
"2463",25,"novice-low","task",2,"novice","low","triangle-triangle",3,"F","diamond-f-triangle-[cd]","0",0,0,1717524081269,1717523890261,191.008
"2464",25,"novice-low","task",2,"novice","low","triangle-triangle",4,"F","triangle-[cd]-triangle-e","1",0,0,1717524084638,1717523890261,194.377
"2465",25,"novice-low","task",2,"novice","low","triangle-triangle",5,"F","triangle-[[cd]e]-triangle-[cd]","0",0,0,1717524088324,1717523890261,198.063
"2466",25,"novice-low","task",2,"novice","low","triangle-triangle",6,"F","triangle-[[cd]e]-triangle-f","1",0,0,1717524091353,1717523890261,201.092
"2467",25,"novice-low","task",2,"novice","low","triangle-triangle",7,"E","triangle-[[[cd]e]f]","NA",338,338,1717524093289,1717523890261,203.028
"2468",25,"novice-low","task",2,"novice","low","triangle-triangle",8,"E","triangle-[[[cd]e]f]","NA",338,676,1717524094680,1717523890261,204.419
"2469",25,"novice-low","task",2,"novice","low","triangle-triangle",9,"E","triangle-[[[cd]e]f]","NA",338,1014,1717524096121,1717523890261,205.86
"2470",25,"novice-low","task",2,"novice","low","triangle-triangle",10,"E","triangle-[[[cd]e]f]","NA",338,1352,1717524097662,1717523890261,207.401
"2471",25,"novice-low","task",3,"novice","low","diamond-diamond",1,"F","triangle-d-triangle-e","0",0,0,1717524103078,1717523890261,212.817
"2472",25,"novice-low","task",3,"novice","low","diamond-diamond",2,"F","diamond-a-triangle-f","0",0,0,1717524104903,1717523890261,214.642
"2473",25,"novice-low","task",3,"novice","low","diamond-diamond",3,"F","diamond-b-diamond-c","1",0,0,1717524107097,1717523890261,216.836
"2474",25,"novice-low","task",3,"novice","low","diamond-diamond",4,"F","diamond-[bc]-triangle-f","0",0,0,1717524110009,1717523890261,219.748
"2475",25,"novice-low","task",3,"novice","low","diamond-diamond",5,"F","diamond-[bc]-diamond-b","1",0,0,1717524113342,1717523890261,223.081
"2476",25,"novice-low","task",3,"novice","low","diamond-diamond",6,"F","diamond-[[bc]b]-diamond-[bc]","1",0,0,1717524116063,1717523890261,225.802
"2477",25,"novice-low","task",3,"novice","low","diamond-diamond",7,"F","diamond-[[[bc]b][bc]]-diamond-[[bc]b]","1",0,0,1717524119003,1717523890261,228.742
"2478",25,"novice-low","task",3,"novice","low","diamond-diamond",8,"E","diamond-[[[[bc]b][bc]][[bc]b]]","NA",507,507,1717524120987,1717523890261,230.726
"2479",25,"novice-low","task",3,"novice","low","diamond-diamond",9,"E","diamond-[[[[bc]b][bc]][[bc]b]]","NA",507,1014,1717524122853,1717523890261,232.592
"2480",25,"novice-low","task",3,"novice","low","diamond-diamond",10,"E","diamond-[[[[bc]b][bc]][[bc]b]]","NA",507,1521,1717524124395,1717523890261,234.134
"2481",25,"novice-low","task",4,"novice","low","triangle-diamond",1,"F","triangle-d-triangle-f","0",0,0,1717524129436,1717523890261,239.175
"2482",25,"novice-low","task",4,"novice","low","triangle-diamond",2,"F","triangle-a-triangle-b","0",0,0,1717524132202,1717523890261,241.941
"2483",25,"novice-low","task",4,"novice","low","triangle-diamond",3,"F","diamond-a-triangle-a","1",0,0,1717524134576,1717523890261,244.315
"2484",25,"novice-low","task",4,"novice","low","triangle-diamond",4,"F","diamond-f-triangle-[aa]","1",0,0,1717524137286,1717523890261,247.025
"2485",25,"novice-low","task",4,"novice","low","triangle-diamond",5,"F","triangle-[[aa]f]-triangle-[aa]","1",0,0,1717524139706,1717523890261,249.445
"2486",25,"novice-low","task",4,"novice","low","triangle-diamond",6,"F","triangle-[[[aa]f][aa]]-triangle-[[aa]f]","0",0,0,1717524142138,1717523890261,251.877
"2487",25,"novice-low","task",4,"novice","low","triangle-diamond",7,"E","triangle-[[[aa]f][aa]]","NA",338,338,1717524143695,1717523890261,253.434
"2488",25,"novice-low","task",4,"novice","low","triangle-diamond",8,"E","triangle-[[[aa]f][aa]]","NA",338,676,1717524145088,1717523890261,254.827
"2489",25,"novice-low","task",4,"novice","low","triangle-diamond",9,"E","triangle-[[[aa]f][aa]]","NA",338,1014,1717524146330,1717523890261,256.069
"2490",25,"novice-low","task",4,"novice","low","triangle-diamond",10,"E","triangle-[[[aa]f][aa]]","NA",338,1352,1717524147553,1717523890261,257.292
"2491",25,"novice-low","task",5,"novice","low","triangle-triangle",1,"F","diamond-a-triangle-f","0",0,0,1717524152679,1717523890261,262.418
"2492",25,"novice-low","task",5,"novice","low","triangle-triangle",2,"F","triangle-e-triangle-f","0",0,0,1717524154872,1717523890261,264.611
"2493",25,"novice-low","task",5,"novice","low","triangle-triangle",3,"F","triangle-c-triangle-d","1",0,0,1717524157264,1717523890261,267.003
"2494",25,"novice-low","task",5,"novice","low","triangle-triangle",4,"F","diamond-f-triangle-[cd]","0",0,0,1717524160432,1717523890261,270.171
"2495",25,"novice-low","task",5,"novice","low","triangle-triangle",5,"F","triangle-[cd]-triangle-b","1",0,0,1717524162986,1717523890261,272.725
"2496",25,"novice-low","task",5,"novice","low","triangle-triangle",6,"F","triangle-[[cd]b]-triangle-[cd]","1",0,0,1717524166838,1717523890261,276.577
"2497",25,"novice-low","task",5,"novice","low","triangle-triangle",7,"F","triangle-[[[cd]b][cd]]-triangle-[[cd]b]","1",0,0,1717524169104,1717523890261,278.843
"2498",25,"novice-low","task",5,"novice","low","triangle-triangle",8,"E","triangle-[[[[cd]b][cd]][[cd]b]]","NA",507,507,1717524170722,1717523890261,280.461
"2499",25,"novice-low","task",5,"novice","low","triangle-triangle",9,"E","triangle-[[[[cd]b][cd]][[cd]b]]","NA",507,1014,1717524172054,1717523890261,281.793
"2500",25,"novice-low","task",5,"novice","low","triangle-triangle",10,"E","triangle-[[[[cd]b][cd]][[cd]b]]","NA",507,1521,1717524173306,1717523890261,283.045
"2501",26,"novice-low","practice",1,"novice","low","diamond-diamond",1,"E","diamond-b","NA",100,100,1717523916642,1717523909381,7.261
"2502",26,"novice-low","practice",1,"novice","low","diamond-diamond",2,"E","diamond-c","NA",100,200,1717523917859,1717523909381,8.478
"2503",26,"novice-low","practice",1,"novice","low","diamond-diamond",3,"E","diamond-d","NA",100,300,1717523919715,1717523909381,10.334
"2504",26,"novice-low","practice",1,"novice","low","diamond-diamond",4,"E","diamond-d","NA",100,400,1717523920708,1717523909381,11.327
"2505",26,"novice-low","practice",1,"novice","low","diamond-diamond",5,"E","diamond-e","NA",100,500,1717523922190,1717523909381,12.809
"2506",26,"novice-low","practice",1,"novice","low","diamond-diamond",6,"F","circle-b-diamond-f","1",0,500,1717523926055,1717523909381,16.674
"2507",26,"novice-low","practice",1,"novice","low","diamond-diamond",7,"F","circle-f-diamond-[bf]","1",0,500,1717523929339,1717523909381,19.958
"2508",26,"novice-low","practice",1,"novice","low","diamond-diamond",8,"E","diamond-[[bf]f]","NA",225,725,1717523931275,1717523909381,21.894
"2509",26,"novice-low","practice",1,"novice","low","diamond-diamond",9,"F","diamond-[[bf]f]-diamond-d","1",0,725,1717523934735,1717523909381,25.354
"2510",26,"novice-low","practice",1,"novice","low","diamond-diamond",10,"E","diamond-[[[bf]f]d]","NA",338,1063,1717523937816,1717523909381,28.435
"2511",26,"novice-low","practice",2,"novice","low","diamond-diamond",1,"F","circle-a-diamond-c","0",0,0,1717523946871,1717523909381,37.49
"2512",26,"novice-low","practice",2,"novice","low","diamond-diamond",2,"F","circle-b-diamond-e","0",0,0,1717523949513,1717523909381,40.132
"2513",26,"novice-low","practice",2,"novice","low","diamond-diamond",3,"F","circle-d-diamond-c","0",0,0,1717523951581,1717523909381,42.2
"2514",26,"novice-low","practice",2,"novice","low","diamond-diamond",4,"F","diamond-a-diamond-b","1",0,0,1717523954119,1717523909381,44.738
"2515",26,"novice-low","practice",2,"novice","low","diamond-diamond",5,"F","diamond-[ab]-diamond-d","1",0,0,1717523957098,1717523909381,47.717
"2516",26,"novice-low","practice",2,"novice","low","diamond-diamond",6,"E","diamond-[[ab]d]","NA",225,225,1717523959106,1717523909381,49.725
"2517",26,"novice-low","practice",2,"novice","low","diamond-diamond",7,"F","diamond-[[ab]d]-diamond-[ab]","1",0,225,1717523961815,1717523909381,52.434
"2518",26,"novice-low","practice",2,"novice","low","diamond-diamond",8,"E","diamond-[[[ab]d][ab]]","NA",338,563,1717523963584,1717523909381,54.203
"2519",26,"novice-low","practice",2,"novice","low","diamond-diamond",9,"F","diamond-[[[ab]d][ab]]-diamond-[[ab]d]","1",0,563,1717523965327,1717523909381,55.946
"2520",26,"novice-low","practice",2,"novice","low","diamond-diamond",10,"E","diamond-[[[[ab]d][ab]][[ab]d]]","NA",507,1070,1717523966860,1717523909381,57.479
"2521",26,"novice-low","practice",3,"novice","low","circle-circle",1,"F","circle-a-diamond-f","0",0,0,1717523974365,1717523909381,64.984
"2522",26,"novice-low","practice",3,"novice","low","circle-circle",2,"F","diamond-c-diamond-d","0",0,0,1717523976525,1717523909381,67.144
"2523",26,"novice-low","practice",3,"novice","low","circle-circle",3,"F","circle-b-circle-c","1",0,0,1717523978854,1717523909381,69.473
"2524",26,"novice-low","practice",3,"novice","low","circle-circle",4,"F","circle-[bc]-circle-b","1",0,0,1717523981082,1717523909381,71.701
"2525",26,"novice-low","practice",3,"novice","low","circle-circle",5,"F","circle-[[bc]b]-circle-d","1",0,0,1717523982971,1717523909381,73.59
"2526",26,"novice-low","practice",3,"novice","low","circle-circle",6,"F","circle-[[[bc]b]d]-circle-[[bc]b]","1",0,0,1717523987040,1717523909381,77.659
"2527",26,"novice-low","practice",3,"novice","low","circle-circle",7,"E","circle-[[[[bc]b]d][[bc]b]]","NA",507,507,1717523989450,1717523909381,80.069
"2528",26,"novice-low","practice",3,"novice","low","circle-circle",8,"F","circle-[[[[bc]b]d][[bc]b]]-circle-[[[bc]b]d]","1",0,507,1717523992552,1717523909381,83.171
"2529",26,"novice-low","practice",3,"novice","low","circle-circle",9,"E","circle-[[[[[bc]b]d][[bc]b]][[[bc]b]d]]","NA",761,1268,1717523994372,1717523909381,84.991
"2530",26,"novice-low","practice",3,"novice","low","circle-circle",10,"F","circle-[[[[[bc]b]d][[bc]b]][[[bc]b]d]]-circle-[[[[bc]b]d][[bc]b]]","1",0,1268,1717523996251,1717523909381,86.87
"2531",26,"novice-low","practice",4,"novice","low","diamond-circle",1,"F","circle-a-diamond-e","1",0,0,1717524004012,1717523909381,94.631
"2532",26,"novice-low","practice",4,"novice","low","diamond-circle",2,"F","circle-b-diamond-[ae]","1",0,0,1717524008925,1717523909381,99.544
"2533",26,"novice-low","practice",4,"novice","low","diamond-circle",3,"F","circle-c-diamond-[[ae]b]","1",0,0,1717524011466,1717523909381,102.085
"2534",26,"novice-low","practice",4,"novice","low","diamond-circle",4,"F","circle-f-diamond-[[[ae]b]c]","1",0,0,1717524013846,1717523909381,104.465
"2535",26,"novice-low","practice",4,"novice","low","diamond-circle",5,"F","circle-e-diamond-[[[[ae]b]c]f]","0",0,0,1717524018211,1717523909381,108.83
"2536",26,"novice-low","practice",4,"novice","low","diamond-circle",6,"E","diamond-[[[[ae]b]c]f]","NA",507,507,1717524020272,1717523909381,110.891
"2537",26,"novice-low","practice",4,"novice","low","diamond-circle",7,"F","diamond-[[[[ae]b]c]f]-diamond-[[[ae]b]c]","1",0,507,1717524022406,1717523909381,113.025
"2538",26,"novice-low","practice",4,"novice","low","diamond-circle",8,"F","diamond-[[[[[ae]b]c]f][[[ae]b]c]]-diamond-[[[[ae]b]c]f]","0",0,507,1717524027037,1717523909381,117.656
"2539",26,"novice-low","practice",4,"novice","low","diamond-circle",9,"E","diamond-[[[[[ae]b]c]f][[[ae]b]c]]","NA",761,1268,1717524029064,1717523909381,119.683
"2540",26,"novice-low","practice",4,"novice","low","diamond-circle",10,"E","diamond-[[[[[ae]b]c]f][[[ae]b]c]]","NA",761,2029,1717524030758,1717523909381,121.377
"2541",26,"novice-low","practice",5,"novice","low","diamond-circle",1,"F","circle-b-diamond-e","1",0,0,1717524035918,1717523909381,126.537
"2542",26,"novice-low","practice",5,"novice","low","diamond-circle",2,"F","circle-f-diamond-[be]","1",0,0,1717524038786,1717523909381,129.405
"2543",26,"novice-low","practice",5,"novice","low","diamond-circle",3,"F","circle-f-diamond-[[be]f]","1",0,0,1717524040834,1717523909381,131.453
"2544",26,"novice-low","practice",5,"novice","low","diamond-circle",4,"F","diamond-[[[be]f]f]-diamond-[[be]f]","0",0,0,1717524043968,1717523909381,134.587
"2545",26,"novice-low","practice",5,"novice","low","diamond-circle",5,"F","circle-e-diamond-[[[be]f]f]","1",0,0,1717524046238,1717523909381,136.857
"2546",26,"novice-low","practice",5,"novice","low","diamond-circle",6,"F","circle-d-diamond-[[[[be]f]f]e]","1",0,0,1717524049404,1717523909381,140.023
"2547",26,"novice-low","practice",5,"novice","low","diamond-circle",7,"E","diamond-[[[[[be]f]f]e]d]","NA",761,761,1717524051064,1717523909381,141.683
"2548",26,"novice-low","practice",5,"novice","low","diamond-circle",8,"E","diamond-[[[[[be]f]f]e]d]","NA",761,1522,1717524052480,1717523909381,143.099
"2549",26,"novice-low","practice",5,"novice","low","diamond-circle",9,"E","diamond-[[[[[be]f]f]e]d]","NA",761,2283,1717524054156,1717523909381,144.775
"2550",26,"novice-low","practice",5,"novice","low","diamond-circle",10,"E","diamond-[[[[[be]f]f]e]d]","NA",761,3044,1717524055452,1717523909381,146.071
"2551",26,"novice-low","task",1,"novice","low","diamond-diamond",1,"F","circle-a-diamond-f","1",0,0,1717524062484,1717523909381,153.103
"2552",26,"novice-low","task",1,"novice","low","diamond-diamond",2,"F","circle-a-diamond-[af]","0",0,0,1717524065431,1717523909381,156.05
"2553",26,"novice-low","task",1,"novice","low","diamond-diamond",3,"F","circle-f-diamond-[af]","0",0,0,1717524067887,1717523909381,158.506
"2554",26,"novice-low","task",1,"novice","low","diamond-diamond",4,"F","circle-b-diamond-[af]","1",0,0,1717524070650,1717523909381,161.269
"2555",26,"novice-low","task",1,"novice","low","diamond-diamond",5,"F","circle-c-diamond-[[af]b]","0",0,0,1717524073205,1717523909381,163.824
"2556",26,"novice-low","task",1,"novice","low","diamond-diamond",6,"F","diamond-[[af]b]-diamond-b","1",0,0,1717524077064,1717523909381,167.683
"2557",26,"novice-low","task",1,"novice","low","diamond-diamond",7,"F","diamond-[[[af]b]b]-diamond-[[af]b]","0",0,0,1717524079905,1717523909381,170.524
"2558",26,"novice-low","task",1,"novice","low","diamond-diamond",8,"E","diamond-[[[af]b]b]","NA",338,338,1717524081310,1717523909381,171.929
"2559",26,"novice-low","task",1,"novice","low","diamond-diamond",9,"E","diamond-[[[af]b]b]","NA",338,676,1717524082970,1717523909381,173.589
"2560",26,"novice-low","task",1,"novice","low","diamond-diamond",10,"E","diamond-[[[af]b]b]","NA",338,1014,1717524084432,1717523909381,175.051
"2561",26,"novice-low","task",2,"novice","low","diamond-diamond",1,"F","circle-b-diamond-e","0",0,0,1717524088458,1717523909381,179.077
"2562",26,"novice-low","task",2,"novice","low","diamond-diamond",2,"F","diamond-d-diamond-e","1",0,0,1717524090470,1717523909381,181.089
"2563",26,"novice-low","task",2,"novice","low","diamond-diamond",3,"F","diamond-[de]-diamond-d","1",0,0,1717524092816,1717523909381,183.435
"2564",26,"novice-low","task",2,"novice","low","diamond-diamond",4,"F","diamond-[[de]d]-diamond-d","1",0,0,1717524094950,1717523909381,185.569
"2565",26,"novice-low","task",2,"novice","low","diamond-diamond",5,"F","diamond-[[[de]d]d]-diamond-d","0",0,0,1717524097355,1717523909381,187.974
"2566",26,"novice-low","task",2,"novice","low","diamond-diamond",6,"F","diamond-[[[de]d]d]-diamond-[[de]d]","0",0,0,1717524099655,1717523909381,190.274
"2567",26,"novice-low","task",2,"novice","low","diamond-diamond",7,"E","diamond-[[[de]d]d]","NA",338,338,1717524103246,1717523909381,193.865
"2568",26,"novice-low","task",2,"novice","low","diamond-diamond",8,"E","diamond-[[[de]d]d]","NA",338,676,1717524104432,1717523909381,195.051
"2569",26,"novice-low","task",2,"novice","low","diamond-diamond",9,"E","diamond-[[[de]d]d]","NA",338,1014,1717524106348,1717523909381,196.967
"2570",26,"novice-low","task",2,"novice","low","diamond-diamond",10,"E","diamond-[[[de]d]d]","NA",338,1352,1717524107654,1717523909381,198.273
"2571",26,"novice-low","task",3,"novice","low","circle-circle",1,"F","circle-b-diamond-e","0",0,0,1717524111323,1717523909381,201.942
"2572",26,"novice-low","task",3,"novice","low","circle-circle",2,"F","diamond-d-diamond-e","0",0,0,1717524113093,1717523909381,203.712
"2573",26,"novice-low","task",3,"novice","low","circle-circle",3,"F","circle-b-diamond-a","0",0,0,1717524116371,1717523909381,206.99
"2574",26,"novice-low","task",3,"novice","low","circle-circle",4,"F","circle-a-diamond-a","0",0,0,1717524118713,1717523909381,209.332
"2575",26,"novice-low","task",3,"novice","low","circle-circle",5,"F","circle-e-diamond-f","0",0,0,1717524121722,1717523909381,212.341
"2576",26,"novice-low","task",3,"novice","low","circle-circle",6,"F","circle-c-diamond-a","0",0,0,1717524132103,1717523909381,222.722
"2577",26,"novice-low","task",3,"novice","low","circle-circle",7,"E","diamond-a","NA",100,100,1717524133776,1717523909381,224.395
"2578",26,"novice-low","task",3,"novice","low","circle-circle",8,"E","diamond-a","NA",100,200,1717524134896,1717523909381,225.515
"2579",26,"novice-low","task",3,"novice","low","circle-circle",9,"E","diamond-a","NA",100,300,1717524135790,1717523909381,226.409
"2580",26,"novice-low","task",3,"novice","low","circle-circle",10,"E","diamond-a","NA",100,400,1717524137152,1717523909381,227.771
"2581",26,"novice-low","task",4,"novice","low","diamond-circle",1,"F","circle-c-diamond-f","1",0,0,1717524145962,1717523909381,236.581
"2582",26,"novice-low","task",4,"novice","low","diamond-circle",2,"F","circle-c-diamond-[cf]","0",0,0,1717524148567,1717523909381,239.186
"2583",26,"novice-low","task",4,"novice","low","diamond-circle",3,"F","circle-b-diamond-[cf]","1",0,0,1717524151016,1717523909381,241.635
"2584",26,"novice-low","task",4,"novice","low","diamond-circle",4,"F","diamond-[[cf]b]-diamond-[cf]","0",0,0,1717524153988,1717523909381,244.607
"2585",26,"novice-low","task",4,"novice","low","diamond-circle",5,"F","circle-e-diamond-[[cf]b]","1",0,0,1717524156796,1717523909381,247.415
"2586",26,"novice-low","task",4,"novice","low","diamond-circle",6,"F","diamond-[[[cf]b]e]-diamond-[[cf]b]","0",0,0,1717524160680,1717523909381,251.299
"2587",26,"novice-low","task",4,"novice","low","diamond-circle",7,"F","circle-f-diamond-[[[cf]b]e]","1",0,0,1717524165012,1717523909381,255.631
"2588",26,"novice-low","task",4,"novice","low","diamond-circle",8,"E","diamond-[[[[cf]b]e]f]","NA",507,507,1717524166592,1717523909381,257.211
"2589",26,"novice-low","task",4,"novice","low","diamond-circle",9,"E","diamond-[[[[cf]b]e]f]","NA",507,1014,1717524167944,1717523909381,258.563
"2590",26,"novice-low","task",4,"novice","low","diamond-circle",10,"E","diamond-[[[[cf]b]e]f]","NA",507,1521,1717524169104,1717523909381,259.723
"2591",26,"novice-low","task",5,"novice","low","diamond-circle",1,"F","circle-b-diamond-e","0",0,0,1717524173320,1717523909381,263.939
"2592",26,"novice-low","task",5,"novice","low","diamond-circle",2,"F","circle-d-diamond-d","1",0,0,1717524176224,1717523909381,266.843
"2593",26,"novice-low","task",5,"novice","low","diamond-circle",3,"F","circle-d-diamond-[dd]","1",0,0,1717524179368,1717523909381,269.987
"2594",26,"novice-low","task",5,"novice","low","diamond-circle",4,"F","circle-d-diamond-[[dd]d]","1",0,0,1717524181688,1717523909381,272.307
"2595",26,"novice-low","task",5,"novice","low","diamond-circle",5,"F","circle-d-diamond-[[[dd]d]d]","1",0,0,1717524184058,1717523909381,274.677
"2596",26,"novice-low","task",5,"novice","low","diamond-circle",6,"F","circle-d-diamond-[[[[dd]d]d]d]","0",0,0,1717524188106,1717523909381,278.725
"2597",26,"novice-low","task",5,"novice","low","diamond-circle",7,"E","diamond-[[[[dd]d]d]d]","NA",507,507,1717524189868,1717523909381,280.487
"2598",26,"novice-low","task",5,"novice","low","diamond-circle",8,"E","diamond-[[[[dd]d]d]d]","NA",507,1014,1717524191170,1717523909381,281.789
"2599",26,"novice-low","task",5,"novice","low","diamond-circle",9,"E","diamond-[[[[dd]d]d]d]","NA",507,1521,1717524192364,1717523909381,282.983
"2600",26,"novice-low","task",5,"novice","low","diamond-circle",10,"E","diamond-[[[[dd]d]d]d]","NA",507,2028,1717524193560,1717523909381,284.179
"2601",27,"novice-high","practice",1,"novice","high","circle-triangle",1,"F","triangle-d-triangle-e","1",0,0,1717524000574,1717523993279,7.295
"2602",27,"novice-high","practice",1,"novice","high","circle-triangle",2,"F","square-e-triangle-[de]","0",0,0,1717524005835,1717523993279,12.556
"2603",27,"novice-high","practice",1,"novice","high","circle-triangle",3,"F","diamond-f-triangle-[de]","0",0,0,1717524010520,1717523993279,17.241
"2604",27,"novice-high","practice",1,"novice","high","circle-triangle",4,"F","diamond-c-triangle-[de]","0",0,0,1717524014660,1717523993279,21.381
"2605",27,"novice-high","practice",1,"novice","high","circle-triangle",5,"F","circle-f-triangle-[de]","0",0,0,1717524017170,1717523993279,23.891
"2606",27,"novice-high","practice",1,"novice","high","circle-triangle",6,"F","circle-b-triangle-[de]","1",0,0,1717524020034,1717523993279,26.755
"2607",27,"novice-high","practice",1,"novice","high","circle-triangle",7,"F","triangle-[[de]b]-triangle-[de]","0",0,0,1717524022870,1717523993279,29.591
"2608",27,"novice-high","practice",1,"novice","high","circle-triangle",8,"E","triangle-[[de]b]","NA",225,225,1717524024855,1717523993279,31.576
"2609",27,"novice-high","practice",1,"novice","high","circle-triangle",9,"E","triangle-[[de]b]","NA",225,450,1717524026840,1717523993279,33.561
"2610",27,"novice-high","practice",1,"novice","high","circle-triangle",10,"E","triangle-[[de]b]","NA",225,675,1717524028218,1717523993279,34.939
"2611",27,"novice-high","practice",2,"novice","high","circle-square",1,"F","square-f-triangle-b","0",0,0,1717524034205,1717523993279,40.926
"2612",27,"novice-high","practice",2,"novice","high","circle-square",2,"F","circle-f-triangle-c","0",0,0,1717524036670,1717523993279,43.391
"2613",27,"novice-high","practice",2,"novice","high","circle-square",3,"F","circle-c-square-a","0",0,0,1717524038700,1717523993279,45.421
"2614",27,"novice-high","practice",2,"novice","high","circle-square",4,"E","square-b","NA",100,100,1717524040417,1717523993279,47.138
"2615",27,"novice-high","practice",2,"novice","high","circle-square",5,"E","square-a","NA",100,200,1717524042079,1717523993279,48.8
"2616",27,"novice-high","practice",2,"novice","high","circle-square",6,"E","square-d","NA",100,300,1717524043112,1717523993279,49.833
"2617",27,"novice-high","practice",2,"novice","high","circle-square",7,"E","square-e","NA",100,400,1717524044060,1717523993279,50.781
"2618",27,"novice-high","practice",2,"novice","high","circle-square",8,"E","square-f","NA",100,500,1717524045015,1717523993279,51.736
"2619",27,"novice-high","practice",2,"novice","high","circle-square",9,"E","square-c","NA",100,600,1717524046564,1717523993279,53.285
"2620",27,"novice-high","practice",2,"novice","high","circle-square",10,"E","triangle-a","NA",100,700,1717524047518,1717523993279,54.239
"2621",27,"novice-high","practice",3,"novice","high","square-triangle",1,"F","square-c-triangle-a","1",0,0,1717524052147,1717523993279,58.868
"2622",27,"novice-high","practice",3,"novice","high","square-triangle",2,"F","triangle-[ac]-triangle-[ac]","0",0,0,1717524054753,1717523993279,61.474
"2623",27,"novice-high","practice",3,"novice","high","square-triangle",3,"F","triangle-[ac]-triangle-e","0",0,0,1717524056444,1717523993279,63.165
