"","id","condition","task_id","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"1695",26,"novice-circle",2,5,"E","square-e","NA",100,500,1713454015396,1713453899460,115.936
"1696",26,"novice-circle",2,6,"E","square-f","NA",100,600,1713454016644,1713453899460,117.184
"1697",26,"novice-circle",2,7,"E","circle-a","NA",100,700,1713454018172,1713453899460,118.712
"1698",26,"novice-circle",2,8,"E","circle-b","NA",100,800,1713454019563,1713453899460,120.103
"1699",26,"novice-circle",2,9,"E","circle-c","NA",100,900,1713454021284,1713453899460,121.824
"1700",26,"novice-circle",2,10,"E","circle-d","NA",100,1000,1713454022804,1713453899460,123.344
"1701",26,"novice-circle",3,1,"E","square-a","NA",100,100,1713454026436,1713453899460,126.976
"1702",26,"novice-circle",3,2,"E","square-b","NA",100,200,1713454027451,1713453899460,127.991
"1703",26,"novice-circle",3,3,"E","square-c","NA",100,300,1713454028724,1713453899460,129.264
"1704",26,"novice-circle",3,4,"E","square-d","NA",100,400,1713454029900,1713453899460,130.44
"1705",26,"novice-circle",3,5,"E","square-e","NA",100,500,1713454031117,1713453899460,131.657
"1706",26,"novice-circle",3,6,"E","square-f","NA",100,600,1713454032228,1713453899460,132.768
"1707",26,"novice-circle",3,7,"E","circle-a","NA",100,700,1713454033524,1713453899460,134.064
"1708",26,"novice-circle",3,8,"E","circle-b","NA",100,800,1713454034644,1713453899460,135.184
"1709",26,"novice-circle",3,9,"E","circle-c","NA",100,900,1713454035956,1713453899460,136.496
"1710",26,"novice-circle",3,10,"E","circle-d","NA",100,1000,1713454037404,1713453899460,137.944
"1711",26,"novice-circle",4,1,"E","square-a","NA",100,100,1713454041075,1713453899460,141.615
"1712",26,"novice-circle",4,2,"E","square-b","NA",100,200,1713454041996,1713453899460,142.536
"1713",26,"novice-circle",4,3,"E","square-c","NA",100,300,1713454042964,1713453899460,143.504
"1714",26,"novice-circle",4,4,"E","square-d","NA",100,400,1713454044124,1713453899460,144.664
"1715",26,"novice-circle",4,5,"E","square-e","NA",100,500,1713454045516,1713453899460,146.056
"1716",26,"novice-circle",4,6,"E","square-f","NA",100,600,1713454046660,1713453899460,147.2
"1717",26,"novice-circle",4,7,"E","circle-a","NA",100,700,1713454047900,1713453899460,148.44
"1718",26,"novice-circle",4,8,"E","circle-b","NA",100,800,1713454049171,1713453899460,149.711
"1719",26,"novice-circle",4,9,"E","circle-c","NA",100,900,1713454050371,1713453899460,150.911
"1720",26,"novice-circle",4,10,"E","circle-d","NA",100,1000,1713454051731,1713453899460,152.271
"1721",26,"novice-circle",5,1,"E","square-a","NA",100,100,1713454055332,1713453899460,155.872
"1722",26,"novice-circle",5,2,"E","square-b","NA",100,200,1713454056332,1713453899460,156.872
"1723",26,"novice-circle",5,3,"E","square-c","NA",100,300,1713454057092,1713453899460,157.632
"1724",26,"novice-circle",5,4,"E","square-d","NA",100,400,1713454058068,1713453899460,158.608
"1725",26,"novice-circle",5,5,"E","square-e","NA",100,500,1713454059123,1713453899460,159.663
"1726",26,"novice-circle",5,6,"E","square-f","NA",100,600,1713454060059,1713453899460,160.599
"1727",26,"novice-circle",5,7,"E","circle-a","NA",100,700,1713454061147,1713453899460,161.687
"1728",26,"novice-circle",5,8,"E","circle-b","NA",100,800,1713454062059,1713453899460,162.599
"1729",26,"novice-circle",5,9,"E","circle-d","NA",100,900,1713454065348,1713453899460,165.888
"1730",26,"novice-circle",5,10,"E","circle-e","NA",100,1000,1713454066956,1713453899460,167.496
"1731",26,"novice-circle",6,1,"E","square-a","NA",100,100,1713454070356,1713453899460,170.896
"1732",26,"novice-circle",6,2,"E","square-b","NA",100,200,1713454071300,1713453899460,171.84
"1733",26,"novice-circle",6,3,"E","square-c","NA",100,300,1713454072179,1713453899460,172.719
"1734",26,"novice-circle",6,4,"E","square-d","NA",100,400,1713454073091,1713453899460,173.631
"1735",26,"novice-circle",6,5,"E","square-e","NA",100,500,1713454074172,1713453899460,174.712
"1736",26,"novice-circle",6,6,"E","square-f","NA",100,600,1713454075228,1713453899460,175.768
"1737",26,"novice-circle",6,7,"E","circle-a","NA",100,700,1713454076412,1713453899460,176.952
"1738",26,"novice-circle",6,8,"E","circle-b","NA",100,800,1713454078099,1713453899460,178.639
"1739",26,"novice-circle",6,9,"E","circle-c","NA",100,900,1713454079484,1713453899460,180.024
"1740",26,"novice-circle",6,10,"E","circle-d","NA",100,1000,1713454080820,1713453899460,181.36
"1741",26,"novice-circle",7,1,"E","square-a","NA",100,100,1713454084067,1713453899460,184.607
"1742",26,"novice-circle",7,2,"F","square-b-square-c","0",0,100,1713454087980,1713453899460,188.52
"1743",26,"novice-circle",7,3,"E","square-d","NA",100,200,1713454090211,1713453899460,190.751
"1744",26,"novice-circle",7,4,"E","square-f","NA",100,300,1713454092403,1713453899460,192.943
"1745",26,"novice-circle",7,5,"E","circle-a","NA",100,400,1713454094188,1713453899460,194.728
"1746",26,"novice-circle",7,6,"E","square-d","NA",100,500,1713454098619,1713453899460,199.159
"1747",26,"novice-circle",7,7,"F","circle-f-square-f","0",0,500,1713454102484,1713453899460,203.024
"1748",26,"novice-circle",7,8,"F","circle-c-square-f","0",0,500,1713454111917,1713453899460,212.457
"1749",26,"novice-circle",7,9,"E","circle-f","NA",100,600,1713454116620,1713453899460,217.16
"1750",26,"novice-circle",7,10,"E","circle-e","NA",100,700,1713454118915,1713453899460,219.455
"1751",27,"novice-circle",1,1,"E","square-a","NA",100,100,1713453863090,1713453766633,96.457
"1752",27,"novice-circle",1,2,"E","square-b","NA",100,200,1713453864681,1713453766633,98.048
"1753",27,"novice-circle",1,3,"E","square-c","NA",100,300,1713453866272,1713453766633,99.639
"1754",27,"novice-circle",1,4,"E","square-d","NA",100,400,1713453868744,1713453766633,102.111
"1755",27,"novice-circle",1,5,"E","square-e","NA",100,500,1713453872128,1713453766633,105.495
"1756",27,"novice-circle",1,6,"E","square-f","NA",100,600,1713453873542,1713453766633,106.909
"1757",27,"novice-circle",1,7,"F","circle-a-square-a","0",0,600,1713453876786,1713453766633,110.153
"1758",27,"novice-circle",1,8,"F","circle-b-square-a","0",0,600,1713453880977,1713453766633,114.344
"1759",27,"novice-circle",1,9,"F","circle-c-square-a","0",0,600,1713453883203,1713453766633,116.57
"1760",27,"novice-circle",1,10,"F","circle-d-square-a","0",0,600,1713453885280,1713453766633,118.647
"1761",27,"novice-circle",2,1,"E","square-a","NA",100,100,1713453895036,1713453766633,128.403
"1762",27,"novice-circle",2,2,"E","square-a","NA",100,200,1713453896034,1713453766633,129.401
"1763",27,"novice-circle",2,3,"E","square-a","NA",100,300,1713453896909,1713453766633,130.276
"1764",27,"novice-circle",2,4,"E","square-a","NA",100,400,1713453898018,1713453766633,131.385
"1765",27,"novice-circle",2,5,"E","square-a","NA",100,500,1713453899375,1713453766633,132.742
"1766",27,"novice-circle",2,6,"E","square-a","NA",100,600,1713453900383,1713453766633,133.75
"1767",27,"novice-circle",2,7,"F","circle-b-square-c","0",0,600,1713453904227,1713453766633,137.594
"1768",27,"novice-circle",2,8,"F","circle-c-square-d","0",0,600,1713453906546,1713453766633,139.913
"1769",27,"novice-circle",2,9,"F","circle-d-square-d","1",0,600,1713453908640,1713453766633,142.007
"1770",27,"novice-circle",2,10,"F","circle-b-square-[dd]","0",0,600,1713453911888,1713453766633,145.255
"1771",27,"novice-circle",3,1,"E","square-b","NA",100,100,1713453919302,1713453766633,152.669
"1772",27,"novice-circle",3,2,"E","circle-a","NA",100,200,1713453920332,1713453766633,153.699
"1773",27,"novice-circle",3,3,"E","circle-b","NA",100,300,1713453921377,1713453766633,154.744
"1774",27,"novice-circle",3,4,"E","circle-c","NA",100,400,1713453922491,1713453766633,155.858
"1775",27,"novice-circle",3,5,"E","square-b","NA",100,500,1713453926120,1713453766633,159.487
"1776",27,"novice-circle",3,6,"E","circle-e","NA",100,600,1713453927565,1713453766633,160.932
"1777",27,"novice-circle",3,7,"F","circle-b-circle-e","0",0,600,1713453931192,1713453766633,164.559
"1778",27,"novice-circle",3,8,"F","circle-a-circle-c","0",0,600,1713453933149,1713453766633,166.516
"1779",27,"novice-circle",3,9,"F","circle-a-circle-f","1",0,600,1713453941083,1713453766633,174.45
"1780",27,"novice-circle",3,10,"F","circle-[af]-square-d","0",0,600,1713453954802,1713453766633,188.169
"1781",27,"novice-circle",4,1,"F","circle-a-circle-f","1",0,0,1713453962922,1713453766633,196.289
"1782",27,"novice-circle",4,2,"E","circle-[af]","NA",150,150,1713453965163,1713453766633,198.53
"1783",27,"novice-circle",4,3,"F","circle-a-circle-c","1",0,150,1713453969392,1713453766633,202.759
"1784",27,"novice-circle",4,4,"F","circle-[ac]-circle-[af]","0",0,150,1713453972576,1713453766633,205.943
"1785",27,"novice-circle",4,5,"E","circle-[af]","NA",150,300,1713453974447,1713453766633,207.814
"1786",27,"novice-circle",4,6,"E","circle-[ac]","NA",150,450,1713453976366,1713453766633,209.733
"1787",27,"novice-circle",4,7,"F","circle-e-circle-f","1",0,450,1713453981285,1713453766633,214.652
"1788",27,"novice-circle",4,8,"E","circle-[ef]","NA",150,600,1713453984026,1713453766633,217.393
"1789",27,"novice-circle",4,9,"F","circle-[af]-circle-[ef]","1",0,600,1713453987929,1713453766633,221.296
"1790",27,"novice-circle",4,10,"E","circle-[[af][ef]]","NA",225,825,1713453991768,1713453766633,225.135
"1791",27,"novice-circle",5,1,"F","circle-a-circle-f","1",0,0,1713454000470,1713453766633,233.837
"1792",27,"novice-circle",5,2,"F","circle-e-circle-f","1",0,0,1713454003183,1713453766633,236.55
"1793",27,"novice-circle",5,3,"F","circle-[af]-circle-[ef]","1",0,0,1713454005699,1713453766633,239.066
"1794",27,"novice-circle",5,4,"F","circle-[[af][ef]]-circle-[af]","1",0,0,1713454009344,1713453766633,242.711
"1795",27,"novice-circle",5,5,"F","circle-[[[af][ef]][af]]-circle-[[af][ef]]","1",0,0,1713454012724,1713453766633,246.091
"1796",27,"novice-circle",5,6,"E","circle-[[[[af][ef]][af]][[af][ef]]]","NA",507,507,1713454014729,1713453766633,248.096
"1797",27,"novice-circle",5,7,"E","circle-[[[[af][ef]][af]][[af][ef]]]","NA",507,1014,1713454016575,1713453766633,249.942
"1798",27,"novice-circle",5,8,"E","circle-[[[[af][ef]][af]][[af][ef]]]","NA",507,1521,1713454018270,1713453766633,251.637
"1799",27,"novice-circle",5,9,"E","circle-[[[[af][ef]][af]][[af][ef]]]","NA",507,2028,1713454020101,1713453766633,253.468
"1800",27,"novice-circle",5,10,"E","circle-[[[[af][ef]][af]][[af][ef]]]","NA",507,2535,1713454022495,1713453766633,255.862
"1801",27,"novice-circle",6,1,"F","circle-a-circle-f","1",0,0,1713454029771,1713453766633,263.138
"1802",27,"novice-circle",6,2,"F","circle-a-circle-e","1",0,0,1713454034225,1713453766633,267.592
"1803",27,"novice-circle",6,3,"F","circle-a-circle-c","1",0,0,1713454037422,1713453766633,270.789
"1804",27,"novice-circle",6,4,"F","circle-[ae]-circle-[af]","1",0,0,1713454039669,1713453766633,273.036
"1805",27,"novice-circle",6,5,"F","circle-[[ae][af]]-circle-[af]","1",0,0,1713454043384,1713453766633,276.751
"1806",27,"novice-circle",6,6,"F","circle-[[[ae][af]][af]]-circle-[af]","1",0,0,1713454045568,1713453766633,278.935
"1807",27,"novice-circle",6,7,"E","circle-[[[[ae][af]][af]][af]]","NA",507,507,1713454048322,1713453766633,281.689
"1808",27,"novice-circle",6,8,"E","circle-[[[[ae][af]][af]][af]]","NA",507,1014,1713454050832,1713453766633,284.199
"1809",27,"novice-circle",6,9,"E","circle-[[[[ae][af]][af]][af]]","NA",507,1521,1713454052603,1713453766633,285.97
"1810",27,"novice-circle",6,10,"E","circle-[[[[ae][af]][af]][af]]","NA",507,2028,1713454054463,1713453766633,287.83
"1811",27,"novice-circle",7,1,"F","circle-a-circle-f","1",0,0,1713454070568,1713453766633,303.935
"1812",27,"novice-circle",7,2,"F","circle-a-circle-c","0",0,0,1713454073768,1713453766633,307.135
"1813",27,"novice-circle",7,3,"F","circle-e-circle-f","1",0,0,1713454077995,1713453766633,311.362
"1814",27,"novice-circle",7,4,"F","circle-[af]-circle-[ef]","1",0,0,1713454080194,1713453766633,313.561
"1815",27,"novice-circle",7,5,"F","circle-[[af][ef]]-circle-[ef]","1",0,0,1713454085132,1713453766633,318.499
"1816",27,"novice-circle",7,6,"F","circle-[[[af][ef]][ef]]-circle-[[af][ef]]","1",0,0,1713454087422,1713453766633,320.789
"1817",27,"novice-circle",7,7,"E","circle-[[[[af][ef]][ef]][[af][ef]]]","NA",507,507,1713454091655,1713453766633,325.022
"1818",27,"novice-circle",7,8,"E","circle-[[[[af][ef]][ef]][[af][ef]]]","NA",507,1014,1713454093405,1713453766633,326.772
"1819",27,"novice-circle",7,9,"E","circle-[[[[af][ef]][ef]][[af][ef]]]","NA",507,1521,1713454094768,1713453766633,328.135
"1820",27,"novice-circle",7,10,"E","circle-[[[[af][ef]][ef]][[af][ef]]]","NA",507,2028,1713454096162,1713453766633,329.529
"1821",28,"novice-square",1,1,"F","square-b-square-d","1",0,0,1713454067987,1713453998638,69.349
"1822",28,"novice-square",1,2,"E","square-[bd]","NA",150,150,1713454070241,1713453998638,71.603
"1823",28,"novice-square",1,3,"E","square-[bd]","NA",150,300,1713454071931,1713453998638,73.293
"1824",28,"novice-square",1,4,"E","square-[bd]","NA",150,450,1713454073804,1713453998638,75.166
"1825",28,"novice-square",1,5,"E","square-[bd]","NA",150,600,1713454075617,1713453998638,76.979
"1826",28,"novice-square",1,6,"E","square-[bd]","NA",150,750,1713454077282,1713453998638,78.644
"1827",28,"novice-square",1,7,"E","square-[bd]","NA",150,900,1713454079107,1713453998638,80.469
"1828",28,"novice-square",1,8,"E","square-[bd]","NA",150,1050,1713454080748,1713453998638,82.11
"1829",28,"novice-square",1,9,"E","square-[bd]","NA",150,1200,1713454082574,1713453998638,83.936
"1830",28,"novice-square",1,10,"E","square-[bd]","NA",150,1350,1713454084533,1713453998638,85.895
"1831",28,"novice-square",2,1,"F","circle-d-circle-e","1",0,0,1713454092028,1713453998638,93.39
"1832",28,"novice-square",2,2,"F","circle-[de]-square-f","0",0,0,1713454095286,1713453998638,96.648
"1833",28,"novice-square",2,3,"F","circle-[de]-circle-b","0",0,0,1713454098054,1713453998638,99.416
"1834",28,"novice-square",2,4,"F","circle-[de]-square-a","0",0,0,1713454100947,1713453998638,102.309
"1835",28,"novice-square",2,5,"F","circle-c-square-b","0",0,0,1713454104191,1713453998638,105.553
"1836",28,"novice-square",2,6,"E","circle-[de]","NA",150,150,1713454106407,1713453998638,107.769
"1837",28,"novice-square",2,7,"E","circle-[de]","NA",150,300,1713454108110,1713453998638,109.472
"1838",28,"novice-square",2,8,"E","circle-[de]","NA",150,450,1713454110179,1713453998638,111.541
"1839",28,"novice-square",2,9,"E","circle-[de]","NA",150,600,1713454112420,1713453998638,113.782
"1840",28,"novice-square",2,10,"E","circle-[de]","NA",150,750,1713454114525,1713453998638,115.887
"1841",28,"novice-square",3,1,"F","square-b-square-d","1",0,0,1713454121481,1713453998638,122.843
"1842",28,"novice-square",3,2,"F","circle-b-circle-d","0",0,0,1713454126161,1713453998638,127.523
"1843",28,"novice-square",3,3,"F","circle-b-circle-f","0",0,0,1713454128819,1713453998638,130.181
"1844",28,"novice-square",3,4,"E","square-[bd]","NA",150,150,1713454130911,1713453998638,132.273
"1845",28,"novice-square",3,5,"E","square-[bd]","NA",150,300,1713454132259,1713453998638,133.621
"1846",28,"novice-square",3,6,"E","square-[bd]","NA",150,450,1713454133824,1713453998638,135.186
"1847",28,"novice-square",3,7,"E","square-[bd]","NA",150,600,1713454135404,1713453998638,136.766
"1848",28,"novice-square",3,8,"E","square-[bd]","NA",150,750,1713454136790,1713453998638,138.152
"1849",28,"novice-square",3,9,"E","square-[bd]","NA",150,900,1713454138515,1713453998638,139.877
"1850",28,"novice-square",3,10,"E","square-[bd]","NA",150,1050,1713454139936,1713453998638,141.298
"1851",28,"novice-square",4,1,"F","square-b-square-d","1",0,0,1713454144713,1713453998638,146.075
"1852",28,"novice-square",4,2,"F","circle-a-circle-b","0",0,0,1713454149785,1713453998638,151.147
"1853",28,"novice-square",4,3,"F","circle-b-circle-c","0",0,0,1713454152615,1713453998638,153.977
"1854",28,"novice-square",4,4,"F","circle-b-circle-f","0",0,0,1713454155030,1713453998638,156.392
"1855",28,"novice-square",4,5,"F","circle-a-circle-e","1",0,0,1713454157136,1713453998638,158.498
"1856",28,"novice-square",4,6,"F","circle-[ae]-square-[bd]","1",0,0,1713454161962,1713453998638,163.324
"1857",28,"novice-square",4,7,"E","square-[[ae][bd]]","NA",225,225,1713454165121,1713453998638,166.483
"1858",28,"novice-square",4,8,"E","square-[[ae][bd]]","NA",225,450,1713454167816,1713453998638,169.178
"1859",28,"novice-square",4,9,"E","square-[[ae][bd]]","NA",225,675,1713454169678,1713453998638,171.04
"1860",28,"novice-square",4,10,"E","square-[[ae][bd]]","NA",225,900,1713454171516,1713453998638,172.878
"1861",28,"novice-square",5,1,"F","square-b-square-d","1",0,0,1713454177899,1713453998638,179.261
"1862",28,"novice-square",5,2,"F","circle-a-circle-e","0",0,0,1713454182421,1713453998638,183.783
"1863",28,"novice-square",5,3,"F","circle-a-circle-f","0",0,0,1713454186341,1713453998638,187.703
"1864",28,"novice-square",5,4,"E","square-[bd]","NA",150,150,1713454188349,1713453998638,189.711
"1865",28,"novice-square",5,5,"E","square-[bd]","NA",150,300,1713454189745,1713453998638,191.107
"1866",28,"novice-square",5,6,"E","square-[bd]","NA",150,450,1713454191829,1713453998638,193.191
"1867",28,"novice-square",5,7,"E","square-[bd]","NA",150,600,1713454194230,1713453998638,195.592
"1868",28,"novice-square",5,8,"E","square-[bd]","NA",150,750,1713454196460,1713453998638,197.822
"1869",28,"novice-square",5,9,"E","square-[bd]","NA",150,900,1713454198408,1713453998638,199.77
"1870",28,"novice-square",5,10,"E","square-[bd]","NA",150,1050,1713454199841,1713453998638,201.203
"1871",28,"novice-square",6,1,"F","square-b-square-d","1",0,0,1713454205501,1713453998638,206.863
"1872",28,"novice-square",6,2,"F","circle-a-circle-e","0",0,0,1713454209191,1713453998638,210.553
"1873",28,"novice-square",6,3,"F","circle-a-circle-d","1",0,0,1713454212437,1713453998638,213.799
"1874",28,"novice-square",6,4,"F","circle-[ad]-square-[bd]","0",0,0,1713454216369,1713453998638,217.731
"1875",28,"novice-square",6,5,"E","square-[bd]","NA",150,150,1713454219567,1713453998638,220.929
"1876",28,"novice-square",6,6,"E","circle-[ad]","NA",150,300,1713454221771,1713453998638,223.133
"1877",28,"novice-square",6,7,"E","circle-[ad]","NA",150,450,1713454223720,1713453998638,225.082
"1878",28,"novice-square",6,8,"E","circle-[ad]","NA",150,600,1713454225654,1713453998638,227.016
"1879",28,"novice-square",6,9,"E","circle-[ad]","NA",150,750,1713454227531,1713453998638,228.893
"1880",28,"novice-square",6,10,"E","circle-[ad]","NA",150,900,1713454229786,1713453998638,231.148
"1881",28,"novice-square",7,1,"F","square-b-square-d","1",0,0,1713454234957,1713453998638,236.319
"1882",28,"novice-square",7,2,"E","square-[bd]","NA",150,150,1713454236746,1713453998638,238.108
"1883",28,"novice-square",7,3,"E","square-[bd]","NA",150,300,1713454238451,1713453998638,239.813
"1884",28,"novice-square",7,4,"E","square-[bd]","NA",150,450,1713454240031,1713453998638,241.393
"1885",28,"novice-square",7,5,"E","square-[bd]","NA",150,600,1713454241968,1713453998638,243.33
"1886",28,"novice-square",7,6,"E","square-[bd]","NA",150,750,1713454243499,1713453998638,244.861
"1887",28,"novice-square",7,7,"E","square-[bd]","NA",150,900,1713454245239,1713453998638,246.601
"1888",28,"novice-square",7,8,"E","square-[bd]","NA",150,1050,1713454247213,1713453998638,248.575
"1889",28,"novice-square",7,9,"E","square-[bd]","NA",150,1200,1713454251468,1713453998638,252.83
"1890",28,"novice-square",7,10,"E","square-[bd]","NA",150,1350,1713454253636,1713453998638,254.998
"1891",29,"expert-circle",1,1,"F","circle-e-circle-f","1",0,0,1713454087792,1713454022359,65.433
"1892",29,"expert-circle",1,2,"F","circle-a-circle-b","1",0,0,1713454089542,1713454022359,67.183
"1893",29,"expert-circle",1,3,"E","square-d","NA",100,100,1713454092175,1713454022359,69.816
"1894",29,"expert-circle",1,4,"E","square-a","NA",100,200,1713454093141,1713454022359,70.782
"1895",29,"expert-circle",1,5,"F","circle-[ab]-circle-[ef]","0",0,200,1713454095293,1713454022359,72.934
"1896",29,"expert-circle",1,6,"E","circle-[ab]","NA",150,350,1713454097425,1713454022359,75.066
"1897",29,"expert-circle",1,7,"E","circle-[ef]","NA",150,500,1713454098908,1713454022359,76.549
"1898",29,"expert-circle",1,8,"F","circle-b-circle-c","1",0,500,1713454100592,1713454022359,78.233
"1899",29,"expert-circle",1,9,"E","circle-[bc]","NA",150,650,1713454102775,1713454022359,80.416
"1900",29,"expert-circle",1,10,"E","circle-e","NA",100,750,1713454107009,1713454022359,84.65
"1901",29,"expert-circle",2,1,"F","circle-a-circle-b","1",0,0,1713454112692,1713454022359,90.333
"1902",29,"expert-circle",2,2,"F","circle-c-circle-d","1",0,0,1713454114358,1713454022359,91.999
"1903",29,"expert-circle",2,3,"F","circle-e-circle-f","1",0,0,1713454116059,1713454022359,93.7
"1904",29,"expert-circle",2,4,"F","circle-[cd]-circle-[ef]","1",0,0,1713454117975,1713454022359,95.616
"1905",29,"expert-circle",2,5,"E","circle-[[cd][ef]]","NA",225,225,1713454120141,1713454022359,97.782
"1906",29,"expert-circle",2,6,"E","circle-[ab]","NA",150,375,1713454121975,1713454022359,99.616
"1907",29,"expert-circle",2,7,"E","circle-[ef]","NA",150,525,1713454123209,1713454022359,100.85
"1908",29,"expert-circle",2,8,"E","circle-[cd]","NA",150,675,1713454124392,1713454022359,102.033
"1909",29,"expert-circle",2,9,"E","circle-a","NA",100,775,1713454127375,1713454022359,105.016
"1910",29,"expert-circle",2,10,"E","circle-b","NA",100,875,1713454129025,1713454022359,106.666
"1911",29,"expert-circle",3,1,"F","circle-a-circle-b","1",0,0,1713454133758,1713454022359,111.399
"1912",29,"expert-circle",3,2,"F","circle-c-circle-d","1",0,0,1713454135758,1713454022359,113.399
"1913",29,"expert-circle",3,3,"E","circle-[cd]","NA",150,150,1713454139924,1713454022359,117.565
"1914",29,"expert-circle",3,4,"E","circle-[ab]","NA",150,300,1713454142308,1713454022359,119.949
"1915",29,"expert-circle",3,5,"F","circle-[ab]-circle-[ab]","1",0,300,1713454145059,1713454022359,122.7
"1916",29,"expert-circle",3,6,"E","circle-[[ab][ab]]","NA",225,525,1713454147158,1713454022359,124.799
"1917",29,"expert-circle",3,7,"F","circle-[ab]-circle-[cd]","1",0,525,1713454150009,1713454022359,127.65
"1918",29,"expert-circle",3,8,"F","circle-[[ab][ab]]-circle-[[ab][cd]]","0",0,525,1713454153643,1713454022359,131.284
"1919",29,"expert-circle",3,9,"E","circle-[[ab][ab]]","NA",225,750,1713454155574,1713454022359,133.215
"1920",29,"expert-circle",3,10,"E","circle-[[ab][cd]]","NA",225,975,1713454157525,1713454022359,135.166
"1921",29,"expert-circle",4,1,"F","circle-a-circle-b","1",0,0,1713454163825,1713454022359,141.466
"1922",29,"expert-circle",4,2,"F","circle-c-circle-d","1",0,0,1713454166725,1713454022359,144.366
"1923",29,"expert-circle",4,3,"F","circle-[ab]-circle-[cd]","1",0,0,1713454170925,1713454022359,148.566
"1924",29,"expert-circle",4,4,"E","circle-[[ab][cd]]","NA",225,225,1713454173691,1713454022359,151.332
"1925",29,"expert-circle",4,5,"E","circle-[[ab][cd]]","NA",225,450,1713454175208,1713454022359,152.849
"1926",29,"expert-circle",4,6,"E","circle-[[ab][cd]]","NA",225,675,1713454177141,1713454022359,154.782
"1927",29,"expert-circle",4,7,"E","circle-[[ab][cd]]","NA",225,900,1713454178725,1713454022359,156.366
"1928",29,"expert-circle",4,8,"E","circle-[[ab][cd]]","NA",225,1125,1713454180475,1713454022359,158.116
"1929",29,"expert-circle",4,9,"E","circle-[[ab][cd]]","NA",225,1350,1713454181991,1713454022359,159.632
"1930",29,"expert-circle",4,10,"E","circle-[[ab][cd]]","NA",225,1575,1713454183674,1713454022359,161.315
"1931",29,"expert-circle",5,1,"F","circle-a-circle-b","1",0,0,1713454187891,1713454022359,165.532
"1932",29,"expert-circle",5,2,"F","circle-c-circle-d","1",0,0,1713454189525,1713454022359,167.166
"1933",29,"expert-circle",5,3,"F","circle-[ab]-circle-[cd]","1",0,0,1713454191475,1713454022359,169.116
"1934",29,"expert-circle",5,4,"F","circle-b-circle-c","1",0,0,1713454196408,1713454022359,174.049
"1935",29,"expert-circle",5,5,"F","circle-[bc]-circle-[cd]","1",0,0,1713454199341,1713454022359,176.982
"1936",29,"expert-circle",5,6,"E","circle-[[ab][cd]]","NA",225,225,1713454201408,1713454022359,179.049
"1937",29,"expert-circle",5,7,"E","circle-[[bc][cd]]","NA",225,450,1713454203508,1713454022359,181.149
"1938",29,"expert-circle",5,8,"F","circle-[[ab][cd]]-circle-[[bc][cd]]","1",0,450,1713454206425,1713454022359,184.066
"1939",29,"expert-circle",5,9,"E","circle-[[[ab][cd]][[bc][cd]]]","NA",338,788,1713454208875,1713454022359,186.516
"1940",29,"expert-circle",5,10,"E","circle-[[[ab][cd]][[bc][cd]]]","NA",338,1126,1713454212608,1713454022359,190.249
"1941",29,"expert-circle",6,1,"F","circle-a-circle-b","1",0,0,1713454217474,1713454022359,195.115
"1942",29,"expert-circle",6,2,"F","circle-c-circle-d","0",0,0,1713454218792,1713454022359,196.433
"1943",29,"expert-circle",6,3,"F","circle-e-circle-f","0",0,0,1713454221142,1713454022359,198.783
"1944",29,"expert-circle",6,4,"F","circle-b-circle-f","1",0,0,1713454223724,1713454022359,201.365
"1945",29,"expert-circle",6,5,"F","circle-[ab]-circle-[bf]","0",0,0,1713454226026,1713454022359,203.667
"1946",29,"expert-circle",6,6,"E","square-b","NA",100,100,1713454229007,1713454022359,206.648
"1947",29,"expert-circle",6,7,"E","circle-[ab]","NA",150,250,1713454231541,1713454022359,209.182
"1948",29,"expert-circle",6,8,"F","circle-[ab]-circle-f","1",0,250,1713454234592,1713454022359,212.233
"1949",29,"expert-circle",6,9,"E","circle-[[ab]f]","NA",225,475,1713454236175,1713454022359,213.816
"1950",29,"expert-circle",6,10,"F","circle-[[ab]f]-circle-[bf]","0",0,475,1713454238359,1713454022359,216
"1951",29,"expert-circle",7,1,"F","circle-b-circle-e","0",0,0,1713454247976,1713454022359,225.617
"1952",29,"expert-circle",7,2,"F","circle-b-circle-c","1",0,0,1713454253108,1713454022359,230.749
"1953",29,"expert-circle",7,3,"F","circle-c-circle-d","0",0,0,1713454254958,1713454022359,232.599
"1954",29,"expert-circle",7,4,"F","circle-e-circle-f","1",0,0,1713454256874,1713454022359,234.515
"1955",29,"expert-circle",7,5,"F","circle-[bc]-circle-[ef]","1",0,0,1713454259525,1713454022359,237.166
"1956",29,"expert-circle",7,6,"E","circle-[[bc][ef]]","NA",225,225,1713454261574,1713454022359,239.215
"1957",29,"expert-circle",7,7,"E","circle-[[bc][ef]]","NA",225,450,1713454263008,1713454022359,240.649
"1958",29,"expert-circle",7,8,"F","circle-a-circle-e","1",0,450,1713454265608,1713454022359,243.249
"1959",29,"expert-circle",7,9,"F","circle-[ae]-circle-[ef]","1",0,450,1713454268375,1713454022359,246.016
"1960",29,"expert-circle",7,10,"F","circle-[[ae][ef]]-circle-[[bc][ef]]","1",0,450,1713454270974,1713454022359,248.615
"1961",30,"novice-circle",1,1,"F","circle-a-square-a","0",0,0,1713454003196,1713453828383,174.813
