"","id","condition","task_id","knowledge","density","highCombo","step_id","action","item_selection","feedback","immediate_score","total_score","timestamp","start_time","task_sec"
"1129",17,"expert-high",1,"expert","high","square-square",9,"F","square-[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]]-square-[[[[ef]f][ef]][[ef]f]]","1",0,1099,1716409254039,1716409166918,87.121
"1130",17,"expert-high",1,"expert","high","square-square",10,"E","square-[[[[[[ef]f][ef]][[ef]f]][[[ef]f][ef]]][[[[ef]f][ef]][[ef]f]]]","NA",1142,2241,1716409257001,1716409166918,90.083
"1131",17,"expert-high",2,"expert","high","diamond-diamond",1,"F","diamond-b-diamond-e","1",0,0,1716409264595,1716409166918,97.677
"1132",17,"expert-high",2,"expert","high","diamond-diamond",2,"F","diamond-[be]-diamond-d","1",0,0,1716409266817,1716409166918,99.899
"1133",17,"expert-high",2,"expert","high","diamond-diamond",3,"F","diamond-[[be]d]-diamond-[be]","0",0,0,1716409268594,1716409166918,101.676
"1134",17,"expert-high",2,"expert","high","diamond-diamond",4,"F","diamond-[[be]d]-diamond-f","1",0,0,1716409270466,1716409166918,103.548
"1135",17,"expert-high",2,"expert","high","diamond-diamond",5,"F","diamond-[[[be]d]f]-diamond-[[be]d]","0",0,0,1716409273206,1716409166918,106.288
"1136",17,"expert-high",2,"expert","high","diamond-diamond",6,"E","diamond-[[[be]d]f]","NA",338,338,1716409274698,1716409166918,107.78
"1137",17,"expert-high",2,"expert","high","diamond-diamond",7,"F","diamond-[[[be]d]f]-diamond-[be]","0",0,338,1716409279883,1716409166918,112.965
"1138",17,"expert-high",2,"expert","high","diamond-diamond",8,"F","diamond-[[[be]d]f]-diamond-d","1",0,338,1716409282268,1716409166918,115.35
"1139",17,"expert-high",2,"expert","high","diamond-diamond",9,"E","diamond-[[[[be]d]f]d]","NA",507,845,1716409284470,1716409166918,117.552
"1140",17,"expert-high",2,"expert","high","diamond-diamond",10,"F","diamond-[[[[be]d]f]d]-diamond-[[[be]d]f]","1",0,845,1716409287222,1716409166918,120.304
"1141",17,"expert-high",3,"expert","high","circle-circle",1,"F","circle-b-circle-e","1",0,0,1716409295160,1716409166918,128.242
"1142",17,"expert-high",3,"expert","high","circle-circle",2,"F","circle-[be]-circle-d","0",0,0,1716409296937,1716409166918,130.019
"1143",17,"expert-high",3,"expert","high","circle-circle",3,"F","circle-[be]-circle-e","1",0,0,1716409298938,1716409166918,132.02
"1144",17,"expert-high",3,"expert","high","circle-circle",4,"F","circle-[[be]e]-circle-[be]","1",0,0,1716409300608,1716409166918,133.69
"1145",17,"expert-high",3,"expert","high","circle-circle",5,"F","circle-[[[be]e][be]]-circle-[be]","1",0,0,1716409302331,1716409166918,135.413
"1146",17,"expert-high",3,"expert","high","circle-circle",6,"F","circle-[[[[be]e][be]][be]]-circle-[[[be]e][be]]","1",0,0,1716409304092,1716409166918,137.174
"1147",17,"expert-high",3,"expert","high","circle-circle",7,"E","circle-[[[[[be]e][be]][be]][[[be]e][be]]]","NA",761,761,1716409305573,1716409166918,138.655
"1148",17,"expert-high",3,"expert","high","circle-circle",8,"F","circle-[[[[[be]e][be]][be]][[[be]e][be]]]-circle-[[[[be]e][be]][be]]","1",0,761,1716409307370,1716409166918,140.452
"1149",17,"expert-high",3,"expert","high","circle-circle",9,"E","circle-[[[[[[be]e][be]][be]][[[be]e][be]]][[[[be]e][be]][be]]]","NA",1142,1903,1716409308848,1716409166918,141.93
"1150",17,"expert-high",3,"expert","high","circle-circle",10,"F","circle-[[[[[[be]e][be]][be]][[[be]e][be]]][[[[be]e][be]][be]]]-circle-[[[[[be]e][be]][be]][[[be]e][be]]]","1",0,1903,1716409311228,1716409166918,144.31
"1151",17,"expert-high",4,"expert","high","diamond-triangle",1,"F","diamond-c-triangle-a","1",0,0,1716409319225,1716409166918,152.307
"1152",17,"expert-high",4,"expert","high","diamond-triangle",2,"F","diamond-d-triangle-[ac]","1",0,0,1716409321666,1716409166918,154.748
"1153",17,"expert-high",4,"expert","high","diamond-triangle",3,"F","diamond-f-triangle-[[ac]d]","0",0,0,1716409324036,1716409166918,157.118
"1154",17,"expert-high",4,"expert","high","diamond-triangle",4,"F","triangle-[[ac]d]-triangle-[ac]","1",0,0,1716409326094,1716409166918,159.176
"1155",17,"expert-high",4,"expert","high","diamond-triangle",5,"F","diamond-e-triangle-[[[ac]d][ac]]","1",0,0,1716409328222,1716409166918,161.304
"1156",17,"expert-high",4,"expert","high","diamond-triangle",6,"F","diamond-f-triangle-[[[[ac]d][ac]]e]","1",0,0,1716409330764,1716409166918,163.846
"1157",17,"expert-high",4,"expert","high","diamond-triangle",7,"F","triangle-[[[[[ac]d][ac]]e]f]-triangle-[[[[ac]d][ac]]e]","0",0,0,1716409332698,1716409166918,165.78
"1158",17,"expert-high",4,"expert","high","diamond-triangle",8,"E","triangle-[[[[[ac]d][ac]]e]f]","NA",761,761,1716409334293,1716409166918,167.375
"1159",17,"expert-high",4,"expert","high","diamond-triangle",9,"F","triangle-[[[[[ac]d][ac]]e]f]-triangle-[[[ac]d][ac]]","0",0,761,1716409342290,1716409166918,175.372
"1160",17,"expert-high",4,"expert","high","diamond-triangle",10,"E","triangle-[[[[[ac]d][ac]]e]f]","NA",761,1522,1716409344176,1716409166918,177.258
"1161",17,"expert-high",5,"expert","high","diamond-circle",1,"F","circle-a-diamond-c","1",0,0,1716409356033,1716409166918,189.115
"1162",17,"expert-high",5,"expert","high","diamond-circle",2,"F","circle-c-diamond-[ac]","1",0,0,1716409358594,1716409166918,191.676
"1163",17,"expert-high",5,"expert","high","diamond-circle",3,"F","circle-f-diamond-[[ac]c]","1",0,0,1716409360838,1716409166918,193.92
"1164",17,"expert-high",5,"expert","high","diamond-circle",4,"F","circle-a-diamond-[[[ac]c]f]","1",0,0,1716409363614,1716409166918,196.696
"1165",17,"expert-high",5,"expert","high","diamond-circle",5,"F","circle-f-diamond-[[[[ac]c]f]a]","1",0,0,1716409366508,1716409166918,199.59
"1166",17,"expert-high",5,"expert","high","diamond-circle",6,"E","diamond-[[[[[ac]c]f]a]f]","NA",761,761,1716409368549,1716409166918,201.631
"1167",17,"expert-high",5,"expert","high","diamond-circle",7,"F","circle-f-diamond-[[[[[ac]c]f]a]f]","1",0,761,1716409370576,1716409166918,203.658
"1168",17,"expert-high",5,"expert","high","diamond-circle",8,"F","circle-e-diamond-[[[[[[ac]c]f]a]f]f]","1",0,761,1716409372884,1716409166918,205.966
"1169",17,"expert-high",5,"expert","high","diamond-circle",9,"E","diamond-[[[[[[[ac]c]f]a]f]f]e]","NA",1713,2474,1716409374448,1716409166918,207.53
"1170",17,"expert-high",5,"expert","high","diamond-circle",10,"F","circle-d-diamond-[[[[[[[ac]c]f]a]f]f]e]","0",0,2474,1716409378150,1716409166918,211.232
"1171",17,"expert-high",6,"expert","high","square-circle",1,"F","circle-d-square-f","0",0,0,1716409386076,1716409166918,219.158
"1172",17,"expert-high",6,"expert","high","square-circle",2,"F","circle-a-square-c","1",0,0,1716409388203,1716409166918,221.285
"1173",17,"expert-high",6,"expert","high","square-circle",3,"F","circle-e-square-[ac]","1",0,0,1716409390109,1716409166918,223.191
"1174",17,"expert-high",6,"expert","high","square-circle",4,"F","circle-d-square-[[ac]e]","1",0,0,1716409392460,1716409166918,225.542
"1175",17,"expert-high",6,"expert","high","square-circle",5,"F","square-[[[ac]e]d]-square-[[ac]e]","0",0,0,1716409394097,1716409166918,227.179
"1176",17,"expert-high",6,"expert","high","square-circle",6,"F","circle-e-square-[[[ac]e]d]","1",0,0,1716409397768,1716409166918,230.85
"1177",17,"expert-high",6,"expert","high","square-circle",7,"F","circle-a-square-[[[[ac]e]d]e]","1",0,0,1716409400015,1716409166918,233.097
"1178",17,"expert-high",6,"expert","high","square-circle",8,"E","square-[[[[[ac]e]d]e]a]","NA",761,761,1716409401595,1716409166918,234.677
"1179",17,"expert-high",6,"expert","high","square-circle",9,"F","circle-f-square-[[[[[ac]e]d]e]a]","1",0,761,1716409404788,1716409166918,237.87
"1180",17,"expert-high",6,"expert","high","square-circle",10,"E","square-[[[[[[ac]e]d]e]a]f]","NA",1142,1903,1716409406433,1716409166918,239.515
"1181",17,"expert-high",7,"expert","high","diamond-square",1,"F","diamond-b-square-b","1",0,0,1716409413180,1716409166918,246.262
"1182",17,"expert-high",7,"expert","high","diamond-square",2,"F","diamond-c-square-[bb]","1",0,0,1716409417775,1716409166918,250.857
"1183",17,"expert-high",7,"expert","high","diamond-square",3,"F","diamond-f-square-[[bb]c]","1",0,0,1716409419686,1716409166918,252.768
"1184",17,"expert-high",7,"expert","high","diamond-square",4,"F","diamond-b-square-[[[bb]c]f]","1",0,0,1716409422032,1716409166918,255.114
"1185",17,"expert-high",7,"expert","high","diamond-square",5,"F","diamond-d-square-[[[[bb]c]f]b]","0",0,0,1716409424165,1716409166918,257.247
"1186",17,"expert-high",7,"expert","high","diamond-square",6,"E","square-[[[[bb]c]f]b]","NA",507,507,1716409425684,1716409166918,258.766
"1187",17,"expert-high",7,"expert","high","diamond-square",7,"F","diamond-f-square-[[[[bb]c]f]b]","0",0,507,1716409428856,1716409166918,261.938
"1188",17,"expert-high",7,"expert","high","diamond-square",8,"F","diamond-a-square-[[[[bb]c]f]b]","0",0,507,1716409442506,1716409166918,275.588
"1189",17,"expert-high",7,"expert","high","diamond-square",9,"F","diamond-c-square-[[[[bb]c]f]b]","1",0,507,1716409445007,1716409166918,278.089
"1190",17,"expert-high",7,"expert","high","diamond-square",10,"E","square-[[[[[bb]c]f]b]c]","NA",761,1268,1716409446645,1716409166918,279.727
"1191",18,"novice-high",1,"novice","high","triangle-triangle",1,"E","diamond-a","NA",100,100,1716409275615,1716409170403,105.212
"1192",18,"novice-high",1,"novice","high","triangle-triangle",2,"E","diamond-a","NA",100,200,1716409278799,1716409170403,108.396
"1193",18,"novice-high",1,"novice","high","triangle-triangle",3,"E","diamond-a","NA",100,300,1716409281080,1716409170403,110.677
"1194",18,"novice-high",1,"novice","high","triangle-triangle",4,"E","diamond-a","NA",100,400,1716409283667,1716409170403,113.264
"1195",18,"novice-high",1,"novice","high","triangle-triangle",5,"E","diamond-a","NA",100,500,1716409286116,1716409170403,115.713
"1196",18,"novice-high",1,"novice","high","triangle-triangle",6,"E","diamond-a","NA",100,600,1716409288583,1716409170403,118.18
"1197",18,"novice-high",1,"novice","high","triangle-triangle",7,"E","diamond-a","NA",100,700,1716409291381,1716409170403,120.978
"1198",18,"novice-high",1,"novice","high","triangle-triangle",8,"E","diamond-a","NA",100,800,1716409293900,1716409170403,123.497
"1199",18,"novice-high",1,"novice","high","triangle-triangle",9,"E","diamond-a","NA",100,900,1716409296601,1716409170403,126.198
"1200",18,"novice-high",1,"novice","high","triangle-triangle",10,"E","diamond-a","NA",100,1000,1716409298864,1716409170403,128.461
"1201",18,"novice-high",2,"novice","high","square-circle",1,"E","square-a","NA",100,100,1716409306846,1716409170403,136.443
"1202",18,"novice-high",2,"novice","high","square-circle",2,"E","square-a","NA",100,200,1716409310164,1716409170403,139.761
"1203",18,"novice-high",2,"novice","high","square-circle",3,"E","square-a","NA",100,300,1716409312631,1716409170403,142.228
"1204",18,"novice-high",2,"novice","high","square-circle",4,"E","square-a","NA",100,400,1716409316062,1716409170403,145.659
"1205",18,"novice-high",2,"novice","high","square-circle",5,"E","square-a","NA",100,500,1716409318198,1716409170403,147.795
"1206",18,"novice-high",2,"novice","high","square-circle",6,"E","square-a","NA",100,600,1716409320268,1716409170403,149.865
"1207",18,"novice-high",2,"novice","high","square-circle",7,"E","square-a","NA",100,700,1716409322298,1716409170403,151.895
"1208",18,"novice-high",2,"novice","high","square-circle",8,"E","square-a","NA",100,800,1716409324431,1716409170403,154.028
"1209",18,"novice-high",2,"novice","high","square-circle",9,"E","square-a","NA",100,900,1716409331465,1716409170403,161.062
"1210",18,"novice-high",2,"novice","high","square-circle",10,"E","square-a","NA",100,1000,1716409333597,1716409170403,163.194
"1211",18,"novice-high",3,"novice","high","square-square",1,"E","square-a","NA",100,100,1716409341669,1716409170403,171.266
"1212",18,"novice-high",3,"novice","high","square-square",2,"E","square-a","NA",100,200,1716409343733,1716409170403,173.33
"1213",18,"novice-high",3,"novice","high","square-square",3,"E","square-a","NA",100,300,1716409345914,1716409170403,175.511
"1214",18,"novice-high",3,"novice","high","square-square",4,"E","square-a","NA",100,400,1716409347981,1716409170403,177.578
"1215",18,"novice-high",3,"novice","high","square-square",5,"E","square-a","NA",100,500,1716409350080,1716409170403,179.677
"1216",18,"novice-high",3,"novice","high","square-square",6,"E","square-a","NA",100,600,1716409352160,1716409170403,181.757
"1217",18,"novice-high",3,"novice","high","square-square",7,"E","square-a","NA",100,700,1716409354396,1716409170403,183.993
"1218",18,"novice-high",3,"novice","high","square-square",8,"E","square-a","NA",100,800,1716409357110,1716409170403,186.707
"1219",18,"novice-high",3,"novice","high","square-square",9,"E","square-a","NA",100,900,1716409359238,1716409170403,188.835
"1220",18,"novice-high",3,"novice","high","square-square",10,"E","square-a","NA",100,1000,1716409361395,1716409170403,190.992
"1221",18,"novice-high",4,"novice","high","diamond-circle",1,"E","square-a","NA",100,100,1716409369043,1716409170403,198.64
"1222",18,"novice-high",4,"novice","high","diamond-circle",2,"E","square-a","NA",100,200,1716409372994,1716409170403,202.591
"1223",18,"novice-high",4,"novice","high","diamond-circle",3,"E","square-a","NA",100,300,1716409375097,1716409170403,204.694
"1224",18,"novice-high",4,"novice","high","diamond-circle",4,"E","square-a","NA",100,400,1716409377078,1716409170403,206.675
"1225",18,"novice-high",4,"novice","high","diamond-circle",5,"E","square-a","NA",100,500,1716409379278,1716409170403,208.875
"1226",18,"novice-high",4,"novice","high","diamond-circle",6,"E","square-a","NA",100,600,1716409381509,1716409170403,211.106
"1227",18,"novice-high",4,"novice","high","diamond-circle",7,"E","square-a","NA",100,700,1716409383797,1716409170403,213.394
"1228",18,"novice-high",4,"novice","high","diamond-circle",8,"E","square-a","NA",100,800,1716409386142,1716409170403,215.739
"1229",18,"novice-high",4,"novice","high","diamond-circle",9,"E","square-a","NA",100,900,1716409388324,1716409170403,217.921
"1230",18,"novice-high",4,"novice","high","diamond-circle",10,"E","square-a","NA",100,1000,1716409390512,1716409170403,220.109
"1231",18,"novice-high",5,"novice","high","diamond-diamond",1,"E","square-a","NA",100,100,1716409398508,1716409170403,228.105
"1232",18,"novice-high",5,"novice","high","diamond-diamond",2,"E","square-a","NA",100,200,1716409400611,1716409170403,230.208
"1233",18,"novice-high",5,"novice","high","diamond-diamond",3,"E","square-a","NA",100,300,1716409402645,1716409170403,232.242
"1234",18,"novice-high",5,"novice","high","diamond-diamond",4,"E","square-a","NA",100,400,1716409404676,1716409170403,234.273
"1235",18,"novice-high",5,"novice","high","diamond-diamond",5,"E","square-a","NA",100,500,1716409406745,1716409170403,236.342
"1236",18,"novice-high",5,"novice","high","diamond-diamond",6,"E","square-a","NA",100,600,1716409409012,1716409170403,238.609
"1237",18,"novice-high",5,"novice","high","diamond-diamond",7,"E","square-a","NA",100,700,1716409411093,1716409170403,240.69
"1238",18,"novice-high",5,"novice","high","diamond-diamond",8,"E","square-a","NA",100,800,1716409413215,1716409170403,242.812
"1239",18,"novice-high",5,"novice","high","diamond-diamond",9,"E","square-a","NA",100,900,1716409415279,1716409170403,244.876
"1240",18,"novice-high",5,"novice","high","diamond-diamond",10,"E","square-a","NA",100,1000,1716409417462,1716409170403,247.059
"1241",18,"novice-high",6,"novice","high","circle-circle",1,"E","square-a","NA",100,100,1716409424944,1716409170403,254.541
"1242",18,"novice-high",6,"novice","high","circle-circle",2,"E","square-a","NA",100,200,1716409426764,1716409170403,256.361
"1243",18,"novice-high",6,"novice","high","circle-circle",3,"E","square-a","NA",100,300,1716409428730,1716409170403,258.327
"1244",18,"novice-high",6,"novice","high","circle-circle",4,"E","square-a","NA",100,400,1716409430645,1716409170403,260.242
"1245",18,"novice-high",6,"novice","high","circle-circle",5,"E","square-a","NA",100,500,1716409432577,1716409170403,262.174
"1246",18,"novice-high",6,"novice","high","circle-circle",6,"E","square-a","NA",100,600,1716409435263,1716409170403,264.86
"1247",18,"novice-high",6,"novice","high","circle-circle",7,"E","square-a","NA",100,700,1716409437494,1716409170403,267.091
"1248",18,"novice-high",6,"novice","high","circle-circle",8,"E","square-a","NA",100,800,1716409439529,1716409170403,269.126
"1249",18,"novice-high",6,"novice","high","circle-circle",9,"E","square-a","NA",100,900,1716409441647,1716409170403,271.244
"1250",18,"novice-high",6,"novice","high","circle-circle",10,"E","square-a","NA",100,1000,1716409443929,1716409170403,273.526
"1251",18,"novice-high",7,"novice","high","diamond-triangle",1,"E","square-a","NA",100,100,1716409451395,1716409170403,280.992
"1252",18,"novice-high",7,"novice","high","diamond-triangle",2,"E","square-a","NA",100,200,1716409453227,1716409170403,282.824
"1253",18,"novice-high",7,"novice","high","diamond-triangle",3,"E","square-a","NA",100,300,1716409455010,1716409170403,284.607
"1254",18,"novice-high",7,"novice","high","diamond-triangle",4,"E","square-a","NA",100,400,1716409456976,1716409170403,286.573
"1255",18,"novice-high",7,"novice","high","diamond-triangle",5,"E","square-a","NA",100,500,1716409458962,1716409170403,288.559
"1256",18,"novice-high",7,"novice","high","diamond-triangle",6,"E","square-a","NA",100,600,1716409461360,1716409170403,290.957
"1257",18,"novice-high",7,"novice","high","diamond-triangle",7,"E","square-a","NA",100,700,1716409463475,1716409170403,293.072
"1258",18,"novice-high",7,"novice","high","diamond-triangle",8,"E","square-a","NA",100,800,1716409466474,1716409170403,296.071
"1259",18,"novice-high",7,"novice","high","diamond-triangle",9,"E","square-a","NA",100,900,1716409468912,1716409170403,298.509
"1260",18,"novice-high",7,"novice","high","diamond-triangle",10,"E","square-a","NA",100,1000,1716409471161,1716409170403,300.758
"1261",19,"expert-high",1,"expert","high","triangle-triangle",1,"F","triangle-b-triangle-c","1",0,0,1716409391548,1716409332583,58.965
"1262",19,"expert-high",1,"expert","high","triangle-triangle",2,"F","triangle-e-triangle-f","1",0,0,1716409393919,1716409332583,61.336
"1263",19,"expert-high",1,"expert","high","triangle-triangle",3,"F","triangle-[bc]-triangle-[ef]","1",0,0,1716409396251,1716409332583,63.668
"1264",19,"expert-high",1,"expert","high","triangle-triangle",4,"E","triangle-[[bc][ef]]","NA",225,225,1716409398134,1716409332583,65.551
"1265",19,"expert-high",1,"expert","high","triangle-triangle",5,"E","triangle-[[bc][ef]]","NA",225,450,1716409399203,1716409332583,66.62
"1266",19,"expert-high",1,"expert","high","triangle-triangle",6,"F","triangle-[[bc][ef]]-triangle-[[bc][ef]]","0",0,450,1716409401435,1716409332583,68.852
"1267",19,"expert-high",1,"expert","high","triangle-triangle",7,"E","triangle-[[bc][ef]]","NA",225,675,1716409403083,1716409332583,70.5
"1268",19,"expert-high",1,"expert","high","triangle-triangle",8,"E","triangle-[[bc][ef]]","NA",225,900,1716409404046,1716409332583,71.463
"1269",19,"expert-high",1,"expert","high","triangle-triangle",9,"E","triangle-[[bc][ef]]","NA",225,1125,1716409405097,1716409332583,72.514
"1270",19,"expert-high",1,"expert","high","triangle-triangle",10,"E","triangle-[[bc][ef]]","NA",225,1350,1716409406185,1716409332583,73.602
"1271",19,"expert-high",2,"expert","high","square-diamond",1,"F","diamond-d-square-f","1",0,0,1716409413001,1716409332583,80.418
"1272",19,"expert-high",2,"expert","high","square-diamond",2,"F","diamond-a-square-c","1",0,0,1716409417419,1716409332583,84.836
"1273",19,"expert-high",2,"expert","high","square-diamond",3,"F","square-[ac]-square-[df]","0",0,0,1716409419425,1716409332583,86.842
"1274",19,"expert-high",2,"expert","high","square-diamond",4,"E","square-[df]","NA",150,150,1716409421877,1716409332583,89.294
"1275",19,"expert-high",2,"expert","high","square-diamond",5,"E","square-[df]","NA",150,300,1716409423137,1716409332583,90.554
"1276",19,"expert-high",2,"expert","high","square-diamond",6,"E","square-[df]","NA",150,450,1716409424565,1716409332583,91.982
"1277",19,"expert-high",2,"expert","high","square-diamond",7,"E","square-[df]","NA",150,600,1716409425621,1716409332583,93.038
"1278",19,"expert-high",2,"expert","high","square-diamond",8,"E","square-[ac]","NA",150,750,1716409426489,1716409332583,93.906
"1279",19,"expert-high",2,"expert","high","square-diamond",9,"F","square-[ac]-square-[ac]","1",0,750,1716409428009,1716409332583,95.426
"1280",19,"expert-high",2,"expert","high","square-diamond",10,"E","square-[[ac][ac]]","NA",225,975,1716409429523,1716409332583,96.94
"1281",19,"expert-high",3,"expert","high","triangle-diamond",1,"F","diamond-a-triangle-c","1",0,0,1716409443355,1716409332583,110.772
"1282",19,"expert-high",3,"expert","high","triangle-diamond",2,"F","diamond-c-triangle-[ac]","1",0,0,1716409456807,1716409332583,124.224
"1283",19,"expert-high",3,"expert","high","triangle-diamond",3,"E","triangle-[[ac]c]","NA",225,225,1716409458482,1716409332583,125.899
"1284",19,"expert-high",3,"expert","high","triangle-diamond",4,"E","triangle-[[ac]c]","NA",225,450,1716409459456,1716409332583,126.873
"1285",19,"expert-high",3,"expert","high","triangle-diamond",5,"E","triangle-[[ac]c]","NA",225,675,1716409460474,1716409332583,127.891
"1286",19,"expert-high",3,"expert","high","triangle-diamond",6,"E","triangle-[[ac]c]","NA",225,900,1716409461528,1716409332583,128.945
"1287",19,"expert-high",3,"expert","high","triangle-diamond",7,"E","triangle-[[ac]c]","NA",225,1125,1716409462602,1716409332583,130.019
"1288",19,"expert-high",3,"expert","high","triangle-diamond",8,"E","triangle-[[ac]c]","NA",225,1350,1716409463684,1716409332583,131.101
"1289",19,"expert-high",3,"expert","high","triangle-diamond",9,"E","triangle-[[ac]c]","NA",225,1575,1716409464726,1716409332583,132.143
"1290",19,"expert-high",3,"expert","high","triangle-diamond",10,"E","triangle-[[ac]c]","NA",225,1800,1716409465692,1716409332583,133.109
"1291",19,"expert-high",4,"expert","high","diamond-diamond",1,"F","diamond-a-diamond-a","0",0,0,1716409469613,1716409332583,137.03
"1292",19,"expert-high",4,"expert","high","diamond-diamond",2,"F","diamond-b-diamond-e","1",0,0,1716409472442,1716409332583,139.859
"1293",19,"expert-high",4,"expert","high","diamond-diamond",3,"F","diamond-[be]-diamond-f","1",0,0,1716409474396,1716409332583,141.813
"1294",19,"expert-high",4,"expert","high","diamond-diamond",4,"E","diamond-[[be]f]","NA",225,225,1716409476630,1716409332583,144.047
"1295",19,"expert-high",4,"expert","high","diamond-diamond",5,"E","diamond-[[be]f]","NA",225,450,1716409477690,1716409332583,145.107
"1296",19,"expert-high",4,"expert","high","diamond-diamond",6,"F","diamond-[[be]f]-diamond-[be]","1",0,450,1716409479200,1716409332583,146.617
"1297",19,"expert-high",4,"expert","high","diamond-diamond",7,"E","diamond-[[[be]f][be]]","NA",338,788,1716409480528,1716409332583,147.945
"1298",19,"expert-high",4,"expert","high","diamond-diamond",8,"E","diamond-[[[be]f][be]]","NA",338,1126,1716409481740,1716409332583,149.157
"1299",19,"expert-high",4,"expert","high","diamond-diamond",9,"E","diamond-[[[be]f][be]]","NA",338,1464,1716409482816,1716409332583,150.233
"1300",19,"expert-high",4,"expert","high","diamond-diamond",10,"E","diamond-[[[be]f][be]]","NA",338,1802,1716409483856,1716409332583,151.273
"1301",19,"expert-high",5,"expert","high","circle-diamond",1,"F","circle-a-diamond-a","1",0,0,1716409490442,1716409332583,157.859
"1302",19,"expert-high",5,"expert","high","circle-diamond",2,"F","circle-c-diamond-[aa]","1",0,0,1716409493494,1716409332583,160.911
"1303",19,"expert-high",5,"expert","high","circle-diamond",3,"F","circle-f-diamond-[[aa]c]","1",0,0,1716409496634,1716409332583,164.051
"1304",19,"expert-high",5,"expert","high","circle-diamond",4,"E","diamond-[[[aa]c]f]","NA",338,338,1716409498266,1716409332583,165.683
"1305",19,"expert-high",5,"expert","high","circle-diamond",5,"E","diamond-[[[aa]c]f]","NA",338,676,1716409499328,1716409332583,166.745
"1306",19,"expert-high",5,"expert","high","circle-diamond",6,"E","diamond-[[[aa]c]f]","NA",338,1014,1716409500458,1716409332583,167.875
"1307",19,"expert-high",5,"expert","high","circle-diamond",7,"E","diamond-[[[aa]c]f]","NA",338,1352,1716409501494,1716409332583,168.911
"1308",19,"expert-high",5,"expert","high","circle-diamond",8,"E","diamond-[[[aa]c]f]","NA",338,1690,1716409502528,1716409332583,169.945
"1309",19,"expert-high",5,"expert","high","circle-diamond",9,"E","diamond-[[[aa]c]f]","NA",338,2028,1716409503768,1716409332583,171.185
"1310",19,"expert-high",5,"expert","high","circle-diamond",10,"E","diamond-[[[aa]c]f]","NA",338,2366,1716409504882,1716409332583,172.299
"1311",19,"expert-high",6,"expert","high","square-circle",1,"F","circle-a-square-c","1",0,0,1716409510572,1716409332583,177.989
"1312",19,"expert-high",6,"expert","high","square-circle",2,"F","circle-f-square-[ac]","1",0,0,1716409514632,1716409332583,182.049
"1313",19,"expert-high",6,"expert","high","square-circle",3,"F","square-[[ac]f]-square-[ac]","0",0,0,1716409517940,1716409332583,185.357
"1314",19,"expert-high",6,"expert","high","square-circle",4,"F","circle-c-square-[[ac]f]","1",0,0,1716409519981,1716409332583,187.398
"1315",19,"expert-high",6,"expert","high","square-circle",5,"E","square-[[[ac]f]c]","NA",338,338,1716409521359,1716409332583,188.776
"1316",19,"expert-high",6,"expert","high","square-circle",6,"E","square-[[[ac]f]c]","NA",338,676,1716409522366,1716409332583,189.783
"1317",19,"expert-high",6,"expert","high","square-circle",7,"E","square-[[[ac]f]c]","NA",338,1014,1716409523214,1716409332583,190.631
"1318",19,"expert-high",6,"expert","high","square-circle",8,"E","square-[[[ac]f]c]","NA",338,1352,1716409524245,1716409332583,191.662
"1319",19,"expert-high",6,"expert","high","square-circle",9,"E","square-[[[ac]f]c]","NA",338,1690,1716409525309,1716409332583,192.726
"1320",19,"expert-high",6,"expert","high","square-circle",10,"E","square-[[[ac]f]c]","NA",338,2028,1716409526512,1716409332583,193.929
"1321",19,"expert-high",7,"expert","high","circle-circle",1,"F","circle-a-circle-a","1",0,0,1716409529732,1716409332583,197.149
"1322",19,"expert-high",7,"expert","high","circle-circle",2,"F","circle-[aa]-circle-d","1",0,0,1716409531669,1716409332583,199.086
"1323",19,"expert-high",7,"expert","high","circle-circle",3,"F","circle-[[aa]d]-circle-[aa]","0",0,0,1716409533244,1716409332583,200.661
"1324",19,"expert-high",7,"expert","high","circle-circle",4,"F","circle-e-circle-f","1",0,0,1716409535084,1716409332583,202.501
"1325",19,"expert-high",7,"expert","high","circle-circle",5,"F","circle-[aa]-circle-[ef]","0",0,0,1716409538604,1716409332583,206.021
"1326",19,"expert-high",7,"expert","high","circle-circle",6,"F","circle-[[aa]d]-circle-[ef]","1",0,0,1716409541794,1716409332583,209.211
"1327",19,"expert-high",7,"expert","high","circle-circle",7,"E","circle-[[[aa]d][ef]]","NA",338,338,1716409543878,1716409332583,211.295
"1328",19,"expert-high",7,"expert","high","circle-circle",8,"E","circle-[[[aa]d][ef]]","NA",338,676,1716409545316,1716409332583,212.733
"1329",19,"expert-high",7,"expert","high","circle-circle",9,"E","circle-[[[aa]d][ef]]","NA",338,1014,1716409546214,1716409332583,213.631
"1330",19,"expert-high",7,"expert","high","circle-circle",10,"E","circle-[[[aa]d][ef]]","NA",338,1352,1716409547178,1716409332583,214.595
"1331",20,"novice-high",1,"novice","high","circle-diamond",1,"F","circle-a-circle-b","1",0,0,1716409045537,1716408946323,99.214
"1332",20,"novice-high",1,"novice","high","circle-diamond",2,"F","circle-[ab]-circle-[ab]","0",0,0,1716409049389,1716408946323,103.066
"1333",20,"novice-high",1,"novice","high","circle-diamond",3,"F","circle-b-circle-c","1",0,0,1716409052638,1716408946323,106.315
"1334",20,"novice-high",1,"novice","high","circle-diamond",4,"F","circle-[ab]-circle-[bc]","0",0,0,1716409055932,1716408946323,109.609
